date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel
20.09.2015,10:51:42.8589222,0.986485678,0.520047916,1.000470331,0.381980658
20.09.2015,10:51:42.8636590,0.959389259,0.52012685,1.000581021,0.369956995
20.09.2015,10:51:42.8685164,0.967651136,0.52012685,1.000525676,0.369956995
20.09.2015,10:51:42.8733728,0.968663841,0.520204731,1.000525676,0.376233767
20.09.2015,10:51:42.8781312,0.96800659,0.520279679,1.000525676,0.371686094
20.09.2015,10:51:42.8828940,0.992890149,0.520158551,1.000414986,0.381987793
20.09.2015,10:51:42.8877098,0.952040828,0.520158551,1.000581021,0.381987793
20.09.2015,10:51:42.8925226,0.992343238,0.520304842,1.000414986,0.379604105
20.09.2015,10:51:42.8972786,0.942380589,0.52027853,1.000636366,0.365936487
20.09.2015,10:51:42.9020978,0.966696459,0.52027853,1.000525676,0.365936487
20.09.2015,10:51:42.9069044,0.948778027,0.520390712,1.000636366,0.387913708
20.09.2015,10:51:42.9116332,0.952928963,0.520243508,1.000636366,0.363311415
20.09.2015,10:51:42.9165044,0.968188478,0.520203419,1.000581021,0.378131133
20.09.2015,10:51:42.9213450,0.942875667,0.520203419,1.000691711,0.378131133
20.09.2015,10:51:42.9261070,0.984311531,0.520241834,1.000525676,0.368150578
20.09.2015,10:51:42.9308156,0.933429095,0.520293265,1.000747056,0.370800458
20.09.2015,10:51:42.9356626,0.969925793,0.520293265,1.000581021,0.370800458
20.09.2015,10:51:42.9405704,0.946909769,0.520336001,1.000691711,0.3850667
20.09.2015,10:51:42.9453072,0.967259955,0.520282326,1.000581021,0.372125398
20.09.2015,10:51:42.9500172,0.966863159,0.520397043,1.000581021,0.374652273
20.09.2015,10:51:42.9549718,0.949709929,0.520397043,1.000636366,0.374652273
20.09.2015,10:51:42.9596860,0.979593599,0.520369265,1.000525676,0.375305531
20.09.2015,10:51:42.9644870,0.951712044,0.520352425,1.000636366,0.372002393
20.09.2015,10:51:42.9692812,0.98590648,0.52024297,1.000470331,0.378335396
20.09.2015,10:51:42.9741094,0.950258842,0.52024297,1.000636366,0.378335396
20.09.2015,10:51:42.9788602,0.984342075,0.520298623,1.000470331,0.369173277
20.09.2015,10:51:42.9836944,0.960298237,0.520333928,1.000581021,0.382494404
20.09.2015,10:51:42.9885346,0.969282854,0.520333928,1.000525676,0.382494404
20.09.2015,10:51:42.9932206,0.973508574,0.520278148,1.000525676,0.372726366
20.09.2015,10:51:42.9981830,0.950726435,0.520260256,1.000636366,0.3725155
20.09.2015,10:51:43.0028956,0.980837628,0.520213374,1.000525676,0.373081323
20.09.2015,10:51:43.0076712,0.948094939,0.520213374,1.000691711,0.373081323
20.09.2015,10:51:43.0124434,0.984129663,0.520252315,1.000525676,0.372079711
20.09.2015,10:51:43.0173690,0.949900271,0.520232717,1.000691711,0.373821377
20.09.2015,10:51:43.0220960,0.967907127,0.520232717,1.000581021,0.373821377
20.09.2015,10:51:43.0268312,0.95602998,0.520291654,1.000636366,0.370241664
20.09.2015,10:51:43.0316166,0.956051429,0.520166412,1.000636366,0.377551678
20.09.2015,10:51:43.0365730,0.969671388,0.520204954,1.000581021,0.366959186
20.09.2015,10:51:43.0412950,0.94306047,0.520204954,1.000691711,0.366959186
20.09.2015,10:51:43.0460174,0.977200857,0.520077512,1.000525676,0.380714132
20.09.2015,10:51:43.0508360,0.941697578,0.520214331,1.000691711,0.371598234
20.09.2015,10:51:43.0557634,0.971462112,0.520214331,1.000525676,0.371598234
20.09.2015,10:51:43.0605030,0.951135632,0.520124872,1.000636366,0.370522818
20.09.2015,10:51:43.0653052,0.960318482,0.520229161,1.000581021,0.376651984
20.09.2015,10:51:43.0702446,0.965060412,0.520063926,1.000581021,0.374065363
20.09.2015,10:51:43.0748634,0.953524405,0.520063926,1.000636366,0.374065363
20.09.2015,10:51:43.0796948,0.981380202,0.520044328,1.000525676,0.378701961
20.09.2015,10:51:43.0845354,0.944399272,0.519991705,1.000691711,0.370983209
20.09.2015,10:51:43.0892888,0.978728494,0.519991705,1.000525676,0.370983209
20.09.2015,10:51:43.0941642,0.95607059,0.520103265,1.000636366,0.376848792
20.09.2015,10:51:43.0989144,0.975631265,0.520151279,1.000525676,0.365623703
20.09.2015,10:51:43.1037338,0.964664668,0.520047262,1.000581021,0.383475515
20.09.2015,10:51:43.1084180,0.971697842,0.520047262,1.000525676,0.383475515
20.09.2015,10:51:43.1133706,0.982229269,0.520025161,1.000470331,0.369760187
20.09.2015,10:51:43.1180840,0.955088287,0.519963066,1.000581021,0.374571441
20.09.2015,10:51:43.1229484,0.981032872,0.520046034,1.000470331,0.376514921
20.09.2015,10:51:43.1276280,0.945084958,0.520046034,1.000636366,0.376514921
20.09.2015,10:51:43.1325378,0.971024273,0.519976078,1.000525676,0.385897969
20.09.2015,10:51:43.1372712,0.95122298,0.520040278,1.000636366,0.368523108
20.09.2015,10:51:43.1421192,0.960342723,0.520040278,1.000581021,0.368523108
20.09.2015,10:51:43.1469254,0.965097715,0.519996075,1.000581021,0.367468779
20.09.2015,10:51:43.1517484,0.942068973,0.520109181,1.000691711,0.375857723
20.09.2015,10:51:43.1564924,0.972023381,0.520039719,1.000581021,0.369767216
20.09.2015,10:51:43.1613144,0.943149864,0.520039719,1.000691711,0.369767216
20.09.2015,10:51:43.1661320,0.978274763,0.520025527,1.000525676,0.37893386
20.09.2015,10:51:43.1708928,0.94465847,0.519923439,1.000691711,0.371795042
20.09.2015,10:51:43.1756814,0.973549557,0.519923439,1.000525676,0.371795042
20.09.2015,10:51:43.1805130,0.960527446,0.519983381,1.000581021,0.379768697
20.09.2015,10:51:43.1853290,0.970592729,0.520005126,1.000525676,0.36523324
20.09.2015,10:51:43.1900768,0.981932629,0.519991971,1.000470331,0.385980026
20.09.2015,10:51:43.1949096,0.954924842,0.519991971,1.000581021,0.385980026
20.09.2015,10:51:43.1997338,0.992243173,0.520004648,1.000414986,0.371686094
20.09.2015,10:51:43.2044936,0.947437146,0.520126068,1.000636366,0.382708465
20.09.2015,10:51:43.2093192,0.983056112,0.520126068,1.000470331,0.382708465
20.09.2015,10:51:43.2141068,0.961276409,0.520266571,1.000581021,0.375513309
20.09.2015,10:51:43.2189210,0.969073562,0.52022763,1.000525676,0.372329235
20.09.2015,10:51:43.2237230,0.973348059,0.520246,1.000525676,0.369236537
20.09.2015,10:51:43.2285616,0.957838467,0.520246,1.000581021,0.369236537
20.09.2015,10:51:43.2332800,0.988636823,0.520271259,1.000470331,0.375126721
20.09.2015,10:51:43.2380676,0.953094632,0.520389405,1.000636366,0.382326723
20.09.2015,10:51:43.2429486,0.987037262,0.520389405,1.000470331,0.382326723
20.09.2015,10:51:43.2477582,0.949451004,0.520439922,1.000636366,0.373612002
20.09.2015,10:51:43.2525342,0.980954449,0.520505174,1.000470331,0.374845567
20.09.2015,10:51:43.2572744,0.957622767,0.520525952,1.000581021,0.370385755
20.09.2015,10:51:43.2621244,0.958193292,0.520525952,1.000581021,0.370385755
20.09.2015,10:51:43.2668750,0.972390887,0.520490185,1.000525676,0.380849704
20.09.2015,10:51:43.2718212,0.946167441,0.520451244,1.000636366,0.375453563
20.09.2015,10:51:43.2765040,0.972201433,0.520382835,1.000525676,0.373176213
20.09.2015,10:51:43.2813056,0.937186244,0.520382835,1.000691711,0.373176213
