date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel
20.09.2015,12:52:35.7644858,0.935471466,0.50436461,0.980822881,0.376679087,0.200503076,-0.012478199,0.196248032
20.09.2015,12:52:35.7692608,0.996941474,0.504507106,0.980546156,0.372251918,0.200332483,-0.012375073,0.196248032
20.09.2015,12:52:35.7741830,0.925489747,0.504507106,0.980878225,0.372251918,0.200332483,-0.012375073,0.196041781
20.09.2015,12:52:35.7788662,0.970859378,0.504667078,0.980656846,0.364864586,0.200105027,-0.012375073,0.195938655
20.09.2015,12:52:35.7836950,0.952136715,0.504633958,0.980767536,0.384363867,0.200105027,-0.012478199,0.195732404
20.09.2015,12:52:35.7885042,0.946793563,0.504633958,0.980767536,0.384363867,0.199934434,-0.012478199,0.195732404
20.09.2015,12:52:35.7932194,0.980146757,0.504631853,0.980656846,0.36025014,0.200048162,-0.012478199,0.195629279
20.09.2015,12:52:35.7981734,0.937535294,0.504645551,0.980822881,0.383400594,0.199934434,-0.012375073,0.195629279
20.09.2015,12:52:35.8029032,1.008719178,0.504718138,0.980546156,0.371201103,0.199934434,-0.012375073,0.195526153
20.09.2015,12:52:35.8076804,0.942379676,0.504718138,0.980822881,0.371201103,0.200048162,-0.012375073,0.195629279
20.09.2015,12:52:35.8124114,1.003817365,0.504753922,0.980546156,0.363290122,0.200105027,-0.012478199,0.195629279
20.09.2015,12:52:35.8173776,0.958172564,0.504741101,0.980767536,0.374295878,0.200218755,-0.012478199,0.195732404
20.09.2015,12:52:35.8220992,1.001612173,0.504741101,0.980546156,0.374295878,0.200218755,-0.012478199,0.19583553
20.09.2015,12:52:35.8269228,0.991749642,0.5048053,0.980601501,0.365258202,0.200332483,-0.012375073,0.19583553
20.09.2015,12:52:35.8316538,0.981783283,0.50481793,0.980601501,0.373488997,0.200161891,-0.012271947,0.19583553
20.09.2015,12:52:35.8365684,1.024814732,0.504683312,0.980435466,0.377456841,0.200161891,-0.012168822,0.19583553
20.09.2015,12:52:35.8413022,0.96703547,0.504683312,0.980656846,0.377456841,0.200048162,-0.012065696,0.195732404
20.09.2015,12:52:35.8460192,1.031349225,0.504835917,0.980380121,0.376479777,0.199991298,-0.012065696,0.195629279
20.09.2015,12:52:35.8508358,0.955448363,0.504900324,0.980712191,0.374103223,0.19987757,-0.012168822,0.195526153
20.09.2015,12:52:35.8557642,1.009168763,0.504900324,0.980490811,0.374103223,0.199763842,-0.012168822,0.195526153
20.09.2015,12:52:35.8605046,0.967278579,0.50509616,0.980712191,0.377042085,0.199763842,-0.012065696,0.195423027
20.09.2015,12:52:35.8653124,0.98432725,0.505140363,0.980601501,0.368892123,0.199536385,-0.012065696,0.195423027
20.09.2015,12:52:35.8701348,0.979904219,0.505098695,0.980656846,0.37553743,0.199479521,-0.011962571,0.195216776
20.09.2015,12:52:35.8748996,0.95759106,0.505098695,0.980712191,0.37553743,0.199365792,-0.011962571,0.195216776
20.09.2015,12:52:35.8797204,0.987103762,0.50510501,0.980601501,0.363237405,0.199422657,-0.011962571,0.195113651
20.09.2015,12:52:35.8845432,0.934997135,0.504895572,0.980822881,0.368944839,0.199365792,-0.011962571,0.195113651
20.09.2015,12:52:35.8893376,1.001494436,0.504904406,0.980546156,0.370867232,0.199479521,-0.011962571,0.195216776
20.09.2015,12:52:35.8940646,0.924074288,0.504904406,0.980878225,0.370867232,0.199593249,-0.011962571,0.195319902
20.09.2015,12:52:35.8989276,0.972380434,0.504877473,0.980656846,0.378345193,0.199593249,-0.011859445,0.195319902
20.09.2015,12:52:35.9037222,0.955052257,0.504932201,0.980767536,0.375822578,0.199593249,-0.011859445,0.195319902
20.09.2015,12:52:35.9085136,0.955964959,0.504932201,0.980712191,0.375822578,0.199479521,-0.011756319,0.195319902
20.09.2015,12:52:35.9133602,0.974341062,0.504952213,0.980656846,0.373282657,0.199593249,-0.011756319,0.195216776
20.09.2015,12:52:35.9180812,0.940601147,0.504949678,0.980767536,0.375341101,0.199479521,-0.011756319,0.195216776
20.09.2015,12:52:35.9229498,1.00030522,0.505024402,0.980546156,0.372199201,0.199536385,-0.011756319,0.195216776
20.09.2015,12:52:35.9276176,0.937448895,0.505024402,0.980822881,0.372199201,0.199536385,-0.011653194,0.195216776
20.09.2015,12:52:35.9325728,1.003158153,0.505040428,0.980546156,0.373828512,0.199422657,-0.011653194,0.195113651
20.09.2015,12:52:35.9372308,0.961195371,0.505002539,0.980767536,0.362429086,0.199308928,-0.011550068,0.195010525
20.09.2015,12:52:35.9421402,1.003439986,0.505002539,0.980546156,0.362429086,0.1991952,-0.011550068,0.194907399
20.09.2015,12:52:35.9468250,0.983061598,0.505055561,0.980656846,0.377114344,0.199365792,-0.011653194,0.194907399
20.09.2015,12:52:35.9517754,0.985724238,0.505155289,0.980601501,0.374058335,0.199252064,-0.011653194,0.194907399
20.09.2015,12:52:35.9564812,1.008640966,0.505318419,0.980546156,0.366973244,0.199479521,-0.011653194,0.195010525
20.09.2015,12:52:35.9613162,0.968392122,0.505318419,0.980712191,0.366973244,0.199536385,-0.011653194,0.195216776
20.09.2015,12:52:35.9660692,1.023417869,0.505295982,0.980490811,0.38561969,0.199706977,-0.011653194,0.195319902
20.09.2015,12:52:35.9709062,0.95858504,0.505284405,0.980767536,0.362232278,0.199706977,-0.011550068,0.195423027
20.09.2015,12:52:35.9757512,1.02096834,0.505284405,0.980490811,0.362232278,0.199820706,-0.011550068,0.195526153
20.09.2015,12:52:35.9805188,0.959104937,0.50534229,0.980767536,0.376363801,0.199991298,-0.011653194,0.195629279
20.09.2015,12:52:35.9853186,0.992411851,0.505393573,0.980601501,0.382754844,0.200048162,-0.011653194,0.195732404
20.09.2015,12:52:35.9900608,0.976775766,0.505554598,0.980712191,0.362604808,0.200218755,-0.011653194,0.195938655
20.09.2015,12:52:35.9948310,0.956182481,0.505554598,0.980767536,0.362604808,0.200161891,-0.011550068,0.196041781
20.09.2015,12:52:35.9997682,0.989976285,0.505589824,0.980656846,0.375262719,0.200275619,-0.011446943,0.196041781
20.09.2015,12:52:36.0044288,0.935240314,0.505593204,0.980878225,0.36795377,0.200105027,-0.011343817,0.196041781
20.09.2015,12:52:36.0093742,1.000321309,0.505493221,0.980601501,0.371949677,0.200105027,-0.011343817,0.195938655
20.09.2015,12:52:36.0140374,0.922915007,0.505493221,0.98093357,0.371949677,0.200105027,-0.011446943,0.195938655
20.09.2015,12:52:36.0189306,0.973344865,0.505306252,0.980712191,0.377364082,0.200105027,-0.011446943,0.195938655
20.09.2015,12:52:36.0236998,0.943358463,0.505402025,0.980878225,0.372086739,0.200218755,-0.011550068,0.195938655
20.09.2015,12:52:36.0285728,0.960523164,0.505402025,0.980767536,0.372086739,0.200105027,-0.011446943,0.195938655
20.09.2015,12:52:36.0332806,0.968926088,0.505437665,0.980767536,0.372890213,0.200218755,-0.011446943,0.19583553
20.09.2015,12:52:36.0380872,0.947933114,0.505590462,0.980822881,0.375211068,0.200048162,-0.011446943,0.19583553
20.09.2015,12:52:36.0429472,0.993703706,0.505645189,0.980656846,0.370438472,0.200161891,-0.011446943,0.19583553
20.09.2015,12:52:36.0477620,0.940457453,0.505645189,0.980878225,0.370438472,0.200161891,-0.011446943,0.19583553
20.09.2015,12:52:36.0524848,1.001989954,0.505539418,0.980601501,0.374249498,0.200332483,-0.011446943,0.195938655
20.09.2015,12:52:36.0572784,0.958995796,0.505522578,0.980822881,0.364509629,0.200503076,-0.011550068,0.196041781
20.09.2015,12:52:36.0621284,1.005205555,0.505522578,0.980601501,0.364509629,0.200503076,-0.011446943,0.196144907
20.09.2015,12:52:36.0668702,0.975858782,0.505354186,0.980767536,0.364175758,0.200616804,-0.011343817,0.196248032
20.09.2015,12:52:36.0716804,0.979816486,0.505324335,0.980712191,0.371274906,0.200389348,-0.011240691,0.196144907
20.09.2015,12:52:36.0765102,1.010192621,0.505268507,0.980601501,0.375594513,0.20055994,-0.011343817,0.196144907
20.09.2015,12:52:36.0813052,0.967249347,0.505268507,0.980767536,0.375594513,0.200389348,-0.011343817,0.196144907
20.09.2015,12:52:36.0860602,1.021142811,0.505334811,0.980546156,0.367732361,0.200503076,-0.011446943,0.196144907
20.09.2015,12:52:36.0909188,0.957508752,0.505349705,0.980822881,0.374470694,0.200446212,-0.011446943,0.196144907
20.09.2015,12:52:36.0957062,1.022989713,0.506225186,0.980546156,0.375425448,0.200275619,-0.011343817,0.196144907
20.09.2015,12:52:36.1005464,0.963116607,0.505322389,0.980822881,0.375425448,0.200218755,-0.011343817,0.196041781
20.09.2015,12:52:36.1052588,0.991677515,0.505273976,0.980656846,0.370410356,0.199991298,-0.011240691,0.195938655
20.09.2015,12:52:36.1100366,0.971412602,0.505303892,0.980767536,0.372408576,0.200048162,-0.011240691,0.19583553
20.09.2015,12:52:36.1148456,0.96370606,0.505303892,0.980767536,0.372408576,0.199820706,-0.011240691,0.195732404
20.09.2015,12:52:36.1197706,0.980488005,0.505329071,0.980712191,0.376925257,0.200048162,-0.011240691,0.195732404
20.09.2015,12:52:36.1244578,0.938629199,0.505454313,0.980878225,0.368726945,0.199991298,-0.011240691,0.19583553
20.09.2015,12:52:36.1293450,0.995172193,0.505558952,0.980656846,0.371317079,0.200048162,-0.011137566,0.19583553
20.09.2015,12:52:36.1340858,0.92869557,0.505558952,0.98093357,0.371317079,0.200048162,-0.01103444,0.195938655
20.09.2015,12:52:36.1389530,0.987170286,0.505742716,0.980656846,0.377549601,0.199934434,-0.01103444,0.19583553
20.09.2015,12:52:36.1436588,0.94354889,0.505753241,0.980878225,0.360770276,0.199991298,-0.01103444,0.195732404
20.09.2015,12:52:36.1484936,0.961170731,0.505753241,0.980767536,0.360770276,0.19987757,-0.01103444,0.195732404
20.09.2015,12:52:36.1533640,0.968787217,0.505709038,0.980767536,0.363623993,0.200105027,-0.011137566,0.195732404
20.09.2015,12:52:36.1581132,0.943914911,0.505692693,0.980822881,0.375221611,0.199934434,-0.011137566,0.195732404
20.09.2015,12:52:36.1628738,0.992681498,0.505588803,0.980656846,0.384524413,0.199934434,-0.011137566,0.195732404
20.09.2015,12:52:36.1677260,0.942321783,0.505588803,0.980878225,0.384524413,0.199763842,-0.011137566,0.195629279
20.09.2015,12:52:36.1725240,1.003458176,0.505681419,0.980601501,0.360893281,0.199593249,-0.01103444,0.195319902
20.09.2015,12:52:36.1772786,0.945228371,0.505673191,0.980878225,0.377174995,0.199479521,-0.011137566,0.195216776
20.09.2015,12:52:36.1820822,1.007328219,0.505673191,0.980601501,0.377174995,0.199252064,-0.011137566,0.195113651
20.09.2015,12:52:36.1869180,0.973728381,0.505739192,0.980767536,0.367380918,0.199365792,-0.011240691,0.195010525
20.09.2015,12:52:36.1916936,0.979423498,0.50568236,0.980712191,0.372167571,0.199138336,-0.011240691,0.194907399
20.09.2015,12:52:36.1964538,1.003323195,0.505513553,0.980656846,0.377039423,0.199138336,-0.011240691,0.194804274
20.09.2015,12:52:36.2012690,0.97173888,0.505513553,0.980767536,0.377039423,0.198967743,-0.011137566,0.194804274
20.09.2015,12:52:36.2061018,1.015318227,0.505530392,0.980601501,0.354057715,0.198967743,-0.011137566,0.194701148
20.09.2015,12:52:36.2109296,0.961500207,0.505536739,0.980822881,0.376903851,0.198967743,-0.011137566,0.194701148
20.09.2015,12:52:36.2156300,1.024315664,0.505640102,0.980546156,0.375882324,0.198910879,-0.011137566,0.194701148
20.09.2015,12:52:36.2205658,0.964666677,0.505640102,0.980822881,0.375882324,0.199081472,-0.011240691,0.194804274
20.09.2015,12:52:36.2253062,0.996310058,0.505740085,0.980656846,0.371763412,0.199024607,-0.011137566,0.194907399
20.09.2015,12:52:36.2300540,0.963395656,0.50568987,0.980822881,0.370639007,0.199081472,-0.011137566,0.194907399
20.09.2015,12:52:36.2348186,0.971418394,0.50568987,0.980767536,0.370639007,0.198854015,-0.01103444,0.194907399
20.09.2015,12:52:36.2397742,0.987250542,0.505723549,0.980712191,0.366519883,0.198910879,-0.01103444,0.194701148
20.09.2015,12:52:36.2444984,0.940694006,0.505518321,0.980878225,0.368702344,0.198797151,-0.011137566,0.194701148
20.09.2015,12:52:36.2492302,0.987014703,0.505474835,0.980712191,0.372519014,0.198797151,-0.011137566,0.194701148
20.09.2015,12:52:36.2541402,0.924779739,0.505474835,0.980988915,0.372519014,0.198797151,-0.011240691,0.194598023
20.09.2015,12:52:36.2588900,0.987860609,0.505352751,0.980712191,0.376461459,0.198740286,-0.011240691,0.194598023
20.09.2015,12:52:36.2637104,0.932083925,0.505315915,0.980988915,0.355769242,0.198740286,-0.011137566,0.194598023
20.09.2015,12:52:36.2685396,0.961389574,0.505315915,0.980822881,0.355769242,0.19851283,-0.011137566,0.194494897
20.09.2015,12:52:36.2734422,0.956581199,0.505250424,0.980878225,0.376568489,0.198683422,-0.011137566,0.194391771
20.09.2015,12:52:36.2780642,0.948246435,0.505189382,0.980878225,0.375355159,0.198626558,-0.011240691,0.194391771
20.09.2015,12:52:36.2828930,0.979072656,0.505243057,0.980767536,0.369250595,0.198854015,-0.011240691,0.194494897
20.09.2015,12:52:36.2876890,0.928820407,0.505243057,0.980988915,0.369250595,0.199024607,-0.011343817,0.194701148
20.09.2015,12:52:36.2925466,0.994862945,0.505237715,0.980712191,0.37069609,0.199252064,-0.011343817,0.194804274
20.09.2015,12:52:36.2973594,0.946089959,0.505260869,0.98093357,0.362330682,0.199365792,-0.011343817,0.195010525
20.09.2015,12:52:36.3020956,0.992975902,0.505260869,0.980712191,0.362330682,0.199365792,-0.011240691,0.195113651
20.09.2015,12:52:36.3069348,0.96240744,0.505254681,0.980878225,0.378894616,0.199479521,-0.011343817,0.195113651
20.09.2015,12:52:36.3117292,0.983201598,0.505345511,0.980767536,0.369457946,0.199365792,-0.011343817,0.195113651
20.09.2015,12:52:36.3165720,0.990978876,0.505534953,0.980767536,0.364186301,0.199422657,-0.011446943,0.195113651
20.09.2015,12:52:36.3213014,0.970575506,0.505534953,0.980822881,0.364186301,0.199308928,-0.011550068,0.195113651
20.09.2015,12:52:36.3261122,1.012129986,0.505558457,0.980656846,0.36763859,0.199308928,-0.011446943,0.195010525
20.09.2015,12:52:36.3309330,0.958435152,0.505534251,0.980878225,0.365100053,0.199081472,-0.011446943,0.194907399
20.09.2015,12:52:36.3357574,1.020405053,0.505464789,0.980601501,0.374638215,0.198910879,-0.011343817,0.194804274
