date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_SM_iStatusSignals
20.09.2015,14:01:36.7077324,1.034010044,0.512639259,0.986025304,0.377147518,0.088537518,0.000515628,0.087141139,34154
20.09.2015,14:01:36.7123428,0.987132582,0.512499283,0.986246684,0.380486227,0.088764975,0.000515628,0.087244264,34154
20.09.2015,14:01:36.7171722,1.003919615,0.512462065,0.986135994,0.38579653,0.088821839,0.000412502,0.08734739,34154
20.09.2015,14:01:36.7221544,1.039893714,0.512306397,0.986025304,0.394567429,0.089049296,0.000515628,0.087450516,34154
20.09.2015,14:01:36.7269318,0.995448887,0.512306397,0.986191339,0.394567429,0.089049296,0.000618754,0.087656767,34154
20.09.2015,14:01:36.7315354,1.04797354,0.512605294,0.985969959,0.386668109,0.089390481,0.000618754,0.087863018,34154
20.09.2015,14:01:36.7365114,0.995372914,0.512729053,0.986191339,0.388081389,0.089617937,0.000618754,0.088069269,34154
20.09.2015,14:01:36.7413382,1.058833837,0.512729053,0.985914614,0.388081389,0.089845394,0.000721879,0.088275521,34154
20.09.2015,14:01:36.7461462,0.982282123,0.512998385,0.986246684,0.389307445,0.090186579,0.000721879,0.088688023,34154
20.09.2015,14:01:36.7509052,1.028137937,0.513124679,0.986025304,0.388934916,0.090414036,0.000721879,0.0889974,34154
20.09.2015,14:01:36.7556664,1.006364518,0.513274558,0.986135994,0.373970474,0.090584628,0.000721879,0.089100525,34154
20.09.2015,14:01:36.7605786,0.999728626,0.513274558,0.986135994,0.373970474,0.090414036,0.000825005,0.089203651,34154
20.09.2015,14:01:36.7653322,1.015757111,0.513305445,0.986080649,0.392269844,0.0904709,0.000825005,0.089203651,34154
20.09.2015,14:01:36.7702320,0.974378885,0.513123371,0.986246684,0.38317828,0.090357172,0.000721879,0.089100525,34154
20.09.2015,14:01:36.7749106,1.029253693,0.513044437,0.986025304,0.385009298,0.090186579,0.000721879,0.0889974,34154
20.09.2015,14:01:36.7797696,0.951781566,0.513044437,0.986357374,0.385009298,0.090129715,0.000721879,0.088894274,34154
20.09.2015,14:01:36.7845404,1.001317192,0.512924777,0.986135994,0.394810031,0.090072851,0.000721879,0.088791149,34154
20.09.2015,14:01:36.7893574,0.970920568,0.513059491,0.986302029,0.387107412,0.089959123,0.000825005,0.088584897,34154
20.09.2015,14:01:36.7939292,0.988371109,0.513059491,0.986191339,0.387107412,0.089674802,0.00092813,0.088481772,34154
20.09.2015,14:01:36.7989102,0.982513996,0.512980557,0.986246684,0.375130236,0.089617937,0.00092813,0.088275521,34154
20.09.2015,14:01:36.8037500,0.965305716,0.513143001,0.986302029,0.388966546,0.089561073,0.000825005,0.088275521,34154
20.09.2015,14:01:36.8083284,1.022998744,0.51299671,0.986080649,0.383775733,0.089561073,0.000825005,0.088172395,34154
20.09.2015,14:01:36.8131876,0.956622303,0.51299671,0.986357374,0.383775733,0.089504209,0.000825005,0.088172395,34154
20.09.2015,14:01:36.8180594,1.020218767,0.513038888,0.986080649,0.386022838,0.089617937,0.000825005,0.088172395,34154
20.09.2015,14:01:36.8229336,0.972855913,0.512825161,0.986302029,0.388113498,0.089561073,0.000825005,0.088172395,34154
20.09.2015,14:01:36.8275258,1.022741355,0.512825161,0.986080649,0.388113498,0.089333617,0.00092813,0.088069269,34154
20.09.2015,14:01:36.8323864,0.992874254,0.512903042,0.986246684,0.380342135,0.089219888,0.000825005,0.087863018,34154
20.09.2015,14:01:36.8373318,1.010076391,0.512894543,0.986135994,0.38357541,0.089049296,0.000825005,0.087759893,34154
20.09.2015,14:01:36.8420890,1.030181404,0.513026179,0.986080649,0.379055854,0.088821839,0.000825005,0.087450516,34154
20.09.2015,14:01:36.8468692,0.990713604,0.513026179,0.986246684,0.379055854,0.088537518,0.000721879,0.08734739,34154
20.09.2015,14:01:36.8516972,1.033339501,0.512953257,0.986080649,0.397863964,0.08842379,0.000721879,0.087141139,34154
20.09.2015,14:01:36.8565360,0.982815985,0.512922736,0.986302029,0.373896671,0.088139469,0.000825005,0.086831762,34154
20.09.2015,14:01:36.8612702,1.047373698,0.512922736,0.986025304,0.373896671,0.087798284,0.000825005,0.086625511,34154
20.09.2015,14:01:36.8660350,0.986170901,0.512908001,0.986302029,0.386211233,0.087570827,0.00092813,0.086316134,34154
20.09.2015,14:01:36.8710692,1.015693988,0.512869364,0.986135994,0.383434833,0.087400235,0.000825005,0.086213008,34154
20.09.2015,14:01:36.8757828,1.009628066,0.512780176,0.986191339,0.384610037,0.087286506,0.000825005,0.086006757,34154
20.09.2015,14:01:36.8804624,0.991365386,0.512780176,0.986246684,0.384610037,0.087115914,0.00092813,0.085903632,34154
20.09.2015,14:01:36.8852494,1.009387944,0.512647567,0.986191339,0.374863139,0.087172778,0.00092813,0.085903632,34154
20.09.2015,14:01:36.8901380,0.956682018,0.512679795,0.986412719,0.391591985,0.086945321,0.00092813,0.085800506,34154
20.09.2015,14:01:36.8949222,1.025797027,0.512696363,0.986135994,0.382668688,0.086774729,0.001031256,0.085594255,34154
20.09.2015,14:01:36.8997166,0.95045028,0.512696363,0.986468064,0.382668688,0.086490408,0.001031256,0.085388004,34154
20.09.2015,14:01:36.9044338,0.996980997,0.512821605,0.986246684,0.378191304,0.08637668,0.00092813,0.085181752,34154
20.09.2015,14:01:36.9092700,0.964705119,0.51272202,0.986412719,0.382999044,0.086206087,0.00092813,0.084975501,34154
20.09.2015,14:01:36.9140578,0.982686153,0.51272202,0.986302029,0.382999044,0.08597863,0.00092813,0.084872376,34154
20.09.2015,14:01:36.9188544,0.984083131,0.512707589,0.986302029,0.385509092,0.085921766,0.00092813,0.084666124,34154
20.09.2015,14:01:36.9237614,0.963438785,0.512568665,0.986357374,0.386703253,0.08569431,0.00092813,0.084459873,34154
20.09.2015,14:01:36.9284152,1.024514374,0.512594977,0.986135994,0.385497804,0.085523717,0.001031256,0.084253622,34154
20.09.2015,14:01:36.9332846,0.947256304,0.512594977,0.986468064,0.385497804,0.085239396,0.00092813,0.084047371,34154
20.09.2015,14:01:36.9380652,1.01353011,0.512561856,0.986191339,0.385833751,0.085239396,0.00092813,0.083841119,34154
20.09.2015,14:01:36.9429424,0.966317084,0.512596587,0.986412719,0.372121884,0.085068804,0.000825005,0.083737994,34154
20.09.2015,14:01:36.9475854,1.016838065,0.512596587,0.986191339,0.372121884,0.084955075,0.000825005,0.083634868,34154
20.09.2015,14:01:36.9523924,0.9861987,0.512521863,0.986357374,0.378082357,0.085011939,0.000825005,0.083634868,34154
20.09.2015,14:01:36.9572354,1.004074797,0.512479956,0.986246684,0.381136396,0.084955075,0.00092813,0.083634868,34154
20.09.2015,14:01:36.9621200,1.035897151,0.512367774,0.986135994,0.389066068,0.084898211,0.00092813,0.083531743,34154
20.09.2015,14:01:36.9670394,0.978210709,0.512367774,0.986357374,0.389066068,0.084670754,0.00092813,0.083428617,34154
20.09.2015,14:01:36.9717962,1.044761534,0.512333044,0.986080649,0.386246377,0.084784483,0.00092813,0.083428617,34154
20.09.2015,14:01:36.9764658,0.982132164,0.512429439,0.986357374,0.383639629,0.084670754,0.000825005,0.083325491,34154
20.09.2015,14:01:36.9813102,1.045151743,0.512429439,0.986080649,0.383639629,0.084557026,0.000825005,0.083325491,34154
20.09.2015,14:01:36.9861396,0.982916014,0.512459529,0.986357374,0.38570164,0.084443298,0.00092813,0.083222366,34154
20.09.2015,14:01:36.9909894,1.012878885,0.512449005,0.986191339,0.383512151,0.084272705,0.00092813,0.08311924,34154
20.09.2015,14:01:36.9955322,1.006063151,0.512390243,0.986246684,0.383482651,0.084102113,0.00092813,0.082912989,34154
20.09.2015,14:01:37.0004928,0.984053068,0.512390243,0.986302029,0.383482651,0.083874656,0.001031256,0.082809863,34154
20.09.2015,14:01:37.0052026,1.012811851,0.512495488,0.986191339,0.373854498,0.083988384,0.00092813,0.082706738,34154
20.09.2015,14:01:37.0099962,0.957290493,0.512343935,0.986412719,0.379825514,0.08393152,0.00092813,0.082706738,34154
20.09.2015,14:01:37.0147466,1.026094544,0.512305249,0.986135994,0.383192338,0.084102113,0.00092813,0.082809863,34154
20.09.2015,14:01:37.0197156,0.949977314,0.512305249,0.986468064,0.383192338,0.084158977,0.00092813,0.082912989,34154
20.09.2015,14:01:37.0244612,0.99692248,0.51206521,0.986246684,0.390525249,0.084329569,0.000825005,0.083016115,34154
20.09.2015,14:01:37.0293284,0.96381992,0.512250442,0.986412719,0.382728433,0.084386434,0.000825005,0.08311924,34154
20.09.2015,14:01:37.0341100,0.982609027,0.512250442,0.986302029,0.382728433,0.084386434,0.000825005,0.08311924,34154
20.09.2015,14:01:37.0388582,0.988033518,0.512357505,0.986302029,0.384756312,0.08461389,0.000721879,0.083222366,34154
20.09.2015,14:01:37.0437476,0.964371092,0.512538607,0.986357374,0.386931691,0.08461389,0.000721879,0.083325491,34154
20.09.2015,14:01:37.0485172,1.024742361,0.512591229,0.986135994,0.385849247,0.084784483,0.000721879,0.083325491,34154
20.09.2015,14:01:37.0532720,0.958681062,0.512591229,0.986412719,0.385849247,0.084670754,0.000721879,0.083428617,34154
20.09.2015,14:01:37.0580450,1.018870385,0.51261888,0.986135994,0.373450338,0.084727619,0.000825005,0.083428617,34154
20.09.2015,14:01:37.0629434,0.973637682,0.512602312,0.986357374,0.386533016,0.08461389,0.000825005,0.083325491,34154
20.09.2015,14:01:37.0677998,1.021253619,0.512602312,0.986135994,0.386533016,0.084500162,0.000825005,0.083222366,34154
20.09.2015,14:01:37.0726442,0.996349077,0.512432867,0.986246684,0.377221321,0.08461389,0.000721879,0.083222366,34154
20.09.2015,14:01:37.0772598,1.003750817,0.51236972,0.986191339,0.383013102,0.084557026,0.000618754,0.083222366,34154
20.09.2015,14:01:37.0821260,1.038034033,0.512246854,0.986080649,0.390778554,0.084670754,0.000618754,0.083222366,34154
20.09.2015,14:01:37.0869830,0.980757304,0.512246854,0.986302029,0.390778554,0.084500162,0.000618754,0.083222366,34154
20.09.2015,14:01:37.0916886,1.036139597,0.51239104,0.986080649,0.386355324,0.084670754,0.000618754,0.083325491,34154
20.09.2015,14:01:37.0963606,0.98707868,0.512281585,0.986302029,0.372209745,0.08461389,0.000618754,0.083325491,34154
20.09.2015,14:01:37.1013460,1.037282274,0.512281585,0.986080649,0.372209745,0.084557026,0.000618754,0.083325491,34154
20.09.2015,14:01:37.1061978,0.980351465,0.512383131,0.986357374,0.384366157,0.08461389,0.000618754,0.083325491,34154
20.09.2015,14:01:37.1107544,1.008091578,0.51216918,0.986191339,0.394171416,0.08461389,0.000515628,0.083325491,34154
20.09.2015,14:01:37.1156070,1.000024897,0.512294422,0.986246684,0.372663106,0.084670754,0.000515628,0.083325491,34154
20.09.2015,14:01:37.1204992,0.97078191,0.512294422,0.986357374,0.372663106,0.084443298,0.000515628,0.083325491,34154
20.09.2015,14:01:37.1254130,1.014563575,0.512328563,0.986191339,0.387143089,0.084557026,0.000515628,0.083325491,34154
20.09.2015,14:01:37.1301116,0.95740684,0.51245516,0.986412719,0.376465719,0.084443298,0.000515628,0.083325491,34154
20.09.2015,14:01:37.1348100,1.014739998,0.512481471,0.986191339,0.383814392,0.084500162,0.000515628,0.083222366,34154
20.09.2015,14:01:37.1397402,0.95182173,0.512481471,0.986468064,0.383814392,0.084557026,0.000412502,0.083325491,34154
20.09.2015,14:01:37.1445690,0.993449056,0.512406285,0.986246684,0.375450049,0.084727619,0.000412502,0.083428617,34154
20.09.2015,14:01:37.1493020,0.962145238,0.512293577,0.986412719,0.398752316,0.084898211,0.000309377,0.083531743,34154
20.09.2015,14:01:37.1541520,0.982332089,0.512293577,0.986302029,0.398752316,0.084841347,0.000412502,0.083634868,34154
20.09.2015,14:01:37.1588974,0.98806739,0.512198856,0.986302029,0.371724753,0.085068804,0.000412502,0.083634868,34154
20.09.2015,14:01:37.1637872,0.956860839,0.512246216,0.986412719,0.386762998,0.085011939,0.000412502,0.083737994,34154
20.09.2015,14:01:37.1685536,1.028129624,0.512233682,0.986135994,0.382999044,0.085125668,0.000412502,0.083737994,34154
20.09.2015,14:01:37.1734354,0.95931957,0.512233682,0.986412719,0.382999044,0.085068804,0.000412502,0.083737994,34154
20.09.2015,14:01:37.1781056,1.019339145,0.512165815,0.986135994,0.385473416,0.085239396,0.000412502,0.083841119,34154
20.09.2015,14:01:37.1829802,0.984951052,0.512020561,0.986302029,0.386782754,0.085239396,0.000412502,0.083841119,34154
20.09.2015,14:01:37.1876742,1.019084925,0.512020561,0.986135994,0.386782754,0.085011939,0.000412502,0.083737994,34154
20.09.2015,14:01:37.1924858,0.999189676,0.512058449,0.986246684,0.377797688,0.085068804,0.000515628,0.083634868,34154
20.09.2015,14:01:37.1971796,1.004706803,0.512117897,0.986191339,0.382215326,0.084784483,0.000515628,0.083531743,34154
20.09.2015,14:01:37.2021416,1.038281375,0.512309459,0.986080649,0.377151033,0.084784483,0.000412502,0.083428617,34154
20.09.2015,14:01:37.2069328,0.980689499,0.512309459,0.986302029,0.377151033,0.08461389,0.000412502,0.083428617,34154
20.09.2015,14:01:37.2116696,1.036268815,0.51223389,0.986080649,0.398766586,0.084784483,0.000309377,0.083428617,34154
20.09.2015,14:01:37.2163434,0.986707365,0.51222126,0.986302029,0.372694736,0.084784483,0.000309377,0.083428617,34154
20.09.2015,14:01:37.2213514,1.044842683,0.51222126,0.986025304,0.372694736,0.084784483,0.000412502,0.083531743,34154
20.09.2015,14:01:37.2261402,0.984131131,0.51206234,0.986302029,0.385054985,0.084898211,0.000412502,0.083531743,34154
20.09.2015,14:01:37.2307342,1.00400836,0.512094759,0.986191339,0.385750842,0.084898211,0.000412502,0.083634868,34154
20.09.2015,14:01:37.2355400,1.010200524,0.512026573,0.986191339,0.384121265,0.085125668,0.000412502,0.083737994,34154
20.09.2015,14:01:37.2405544,0.968407244,0.512026573,0.986357374,0.384121265,0.085125668,0.000412502,0.083944245,34154
20.09.2015,14:01:37.2453502,1.014138732,0.512031835,0.986191339,0.373200814,0.085409989,0.000309377,0.084047371,34154
20.09.2015,14:01:37.2499384,0.957217478,0.512015442,0.986412719,0.386354632,0.085409989,0.000309377,0.084150496,34154
20.09.2015,14:01:37.2549314,1.022371427,0.512001522,0.986135994,0.371421168,0.085466853,0.000412502,0.084150496,34154
20.09.2015,14:01:37.2597664,0.948158852,0.512001522,0.986468064,0.371421168,0.085466853,0.000412502,0.084253622,34154
20.09.2015,14:01:37.2645452,0.992675099,0.512098236,0.986246684,0.389868796,0.085409989,0.000412502,0.084150496,34154
20.09.2015,14:01:37.2693418,0.972910368,0.512073583,0.986357374,0.384404816,0.085580581,0.000412502,0.084150496,34154
20.09.2015,14:01:37.2741458,0.980212929,0.512073583,0.986302029,0.384404816,0.085466853,0.000309377,0.084253622,34154
20.09.2015,14:01:37.2789690,0.983325329,0.512124897,0.986302029,0.383646764,0.085751174,0.000309377,0.084253622,34154
20.09.2015,14:01:37.2837368,0.955454175,0.512040813,0.986412719,0.384935495,0.085864902,0.000309377,0.084459873,34154
20.09.2015,14:01:37.2885284,1.023763736,0.512129219,0.986135994,0.381990403,0.08597863,0.000412502,0.084562999,34154
20.09.2015,14:01:37.2931278,0.957870374,0.512129219,0.986412719,0.381990403,0.086035495,0.000412502,0.084666124,34154
20.09.2015,14:01:37.2980754,1.019146908,0.512092893,0.986135994,0.384196187,0.086149223,0.000412502,0.084666124,34154
20.09.2015,14:01:37.3029328,0.984518307,0.512148673,0.986302029,0.374065363,0.08637668,0.000412502,0.08476925,34154
20.09.2015,14:01:37.3075250,1.014899502,0.512148673,0.986135994,0.374065363,0.086433544,0.000309377,0.084975501,34154
20.09.2015,14:01:37.3123446,0.99333129,0.512058162,0.986246684,0.376971797,0.086774729,0.000206251,0.085181752,34154
20.09.2015,14:01:37.3172634,1.003287291,0.512078972,0.986191339,0.383069333,0.086888457,0.000206251,0.085388004,34154
20.09.2015,14:01:37.3221136,1.045453649,0.511904281,0.986025304,0.390607305,0.087002186,0.000309377,0.085491129,34154
20.09.2015,14:01:37.3267608,0.988718564,0.511904281,0.986246684,0.390607305,0.086888457,0.000309377,0.085594255,34154
20.09.2015,14:01:37.3315266,1.04089606,0.511990582,0.986025304,0.387750553,0.086888457,0.000412502,0.085594255,34154
20.09.2015,14:01:37.3364392,0.982361306,0.512065928,0.986302029,0.385084539,0.086831593,0.000309377,0.085491129,34154
20.09.2015,14:01:37.3413098,1.043891146,0.512065928,0.986025304,0.385084539,0.086661,0.000412502,0.085388004,34154
20.09.2015,14:01:37.3460700,0.983390432,0.512232199,0.986302029,0.384271268,0.086661,0.000412502,0.085388004,34154
20.09.2015,14:01:37.3508934,1.011550659,0.512312186,0.986135994,0.385167447,0.086547272,0.000412502,0.085388004,34154
20.09.2015,14:01:37.3557396,1.014345963,0.512303639,0.986135994,0.386543719,0.086490408,0.000515628,0.085181752,34154
20.09.2015,14:01:37.3604730,0.971716293,0.512303639,0.986302029,0.386543719,0.086262951,0.000618754,0.085181752,34154
20.09.2015,14:01:37.3652244,1.017319645,0.512320478,0.986135994,0.376174021,0.086206087,0.000618754,0.084975501,34154
20.09.2015,14:01:37.3702822,0.960004212,0.512118407,0.986357374,0.375878809,0.086092359,0.000515628,0.084872376,34154
20.09.2015,14:01:37.3749822,1.025494015,0.511683744,0.986080649,0.38502687,0.086035495,0.000515628,0.08476925,34154
20.09.2015,14:01:37.3796890,0.950817109,0.512041084,0.986412719,0.38502687,0.086035495,0.000515628,0.08476925,34154
20.09.2015,14:01:37.3844858,0.991629386,0.511865452,0.986191339,0.390539519,0.086092359,0.000515628,0.08476925,34154
20.09.2015,14:01:37.3892992,0.985784107,0.512141194,0.986246684,0.38832692,0.086092359,0.000618754,0.08476925,34154
20.09.2015,14:01:37.3940738,0.976697121,0.512141194,0.986246684,0.38832692,0.085864902,0.000721879,0.084666124,34154
20.09.2015,14:01:37.3989152,0.99196131,0.512206765,0.986191339,0.38346838,0.085864902,0.000721879,0.084562999,34154
20.09.2015,14:01:37.4037466,0.962068463,0.512442387,0.986302029,0.386836801,0.08569431,0.000618754,0.084459873,34154
20.09.2015,14:01:37.4083354,1.034333741,0.512441334,0.986025304,0.385726241,0.085523717,0.000618754,0.084253622,34154
20.09.2015,14:01:37.4132368,0.957364683,0.512441334,0.986357374,0.385726241,0.08529626,0.000515628,0.084047371,34154
20.09.2015,14:01:37.4180014,1.017398077,0.512521002,0.986080649,0.375822578,0.085068804,0.000515628,0.083841119,34154
20.09.2015,14:01:37.4229516,0.985874041,0.512480897,0.986246684,0.386964705,0.08461389,0.000515628,0.083428617,34154
20.09.2015,14:01:37.4275376,1.017749154,0.512480897,0.986080649,0.386964705,0.083988384,0.000618754,0.083016115,34154
20.09.2015,14:01:37.4324486,0.999864359,0.512288298,0.986191339,0.377182663,0.083590335,0.000618754,0.082500487,34154
20.09.2015,14:01:37.4371508,1.007504114,0.512285141,0.986135994,0.384643797,0.083021693,0.000618754,0.081984858,34154
20.09.2015,14:01:37.4421492,1.048846986,0.512150523,0.985969959,0.389686844,0.082623644,0.000618754,0.08146923,34154
20.09.2015,14:01:37.4468792,0.980146347,0.512150523,0.986246684,0.389686844,0.082225595,0.000618754,0.081159854,34154
20.09.2015,14:01:37.4517114,1.046445494,0.512267345,0.985969959,0.389563999,0.082055002,0.000721879,0.080850477,34154
20.09.2015,14:01:37.4564418,0.985726663,0.512132631,0.986246684,0.371816128,0.081770682,0.000721879,0.0805411,34154
20.09.2015,14:01:37.4613196,1.035688995,0.512132631,0.986025304,0.371816128,0.081543225,0.000825005,0.080437974,34154
20.09.2015,14:01:37.4662002,0.992180325,0.512276865,0.986246684,0.398941403,0.081486361,0.000825005,0.080231723,34154
20.09.2015,14:01:37.4710168,1.008959201,0.512090875,0.986135994,0.371597769,0.081429496,0.000721879,0.080231723,34154
20.09.2015,14:01:37.4756742,1.013803433,0.512160831,0.986135994,0.38431392,0.081372632,0.000721879,0.080128598,34154
20.09.2015,14:01:37.4805034,0.971599372,0.512160831,0.986302029,0.38431392,0.08120204,0.000721879,0.080128598,34154
20.09.2015,14:01:37.4853552,1.01344062,0.512154421,0.986135994,0.393322309,0.081258904,0.000721879,0.080025472,34154
20.09.2015,14:01:37.4901866,0.96313306,0.512278316,0.986357374,0.375769862,0.081031447,0.000721879,0.079922346,34154
20.09.2015,14:01:37.4949142,1.026646339,0.512278316,0.986080649,0.375769862,0.080803991,0.000825005,0.079716095,34154
20.09.2015,14:01:37.4997212,0.950897983,0.512207307,0.986412719,0.38136132,0.080576534,0.000721879,0.079509844,34154
20.09.2015,14:01:37.5044662,0.9960731,0.512090549,0.986191339,0.379614648,0.080349077,0.000618754,0.079303593,34154
20.09.2015,14:01:37.5092322,0.974847505,0.5119308,0.986302029,0.398299221,0.080178485,0.000618754,0.078994216,34154
20.09.2015,14:01:37.5139330,0.971793344,0.5119308,0.986302029,0.398299221,0.079894164,0.000618754,0.078787965,34154
20.09.2015,14:01:37.5188694,0.988693976,0.511944481,0.986246684,0.372441697,0.079951028,0.000618754,0.078684839,34154
20.09.2015,14:01:37.5237222,0.959050208,0.511849761,0.986357374,0.384274782,0.079780435,0.000618754,0.078581713,34154
20.09.2015,14:01:37.5285682,1.031561882,0.511831646,0.986080649,0.383680843,0.079723571,0.000721879,0.078478588,34154
20.09.2015,14:01:37.5332922,0.954359389,0.511831646,0.986412719,0.383680843,0.079666707,0.000618754,0.078478588,34154
20.09.2015,14:01:37.5380304,1.018809547,0.511726576,0.986135994,0.386376038,0.079894164,0.000618754,0.078478588,34154
20.09.2015,14:01:37.5429304,0.987928352,0.511918122,0.986302029,0.38314665,0.080064756,0.000515628,0.078581713,34154
20.09.2015,14:01:37.5477734,1.020584423,0.511918122,0.986135994,0.38314665,0.080178485,0.000515628,0.078787965,34154
20.09.2015,14:01:37.5523608,1.009553134,0.512008888,0.986191339,0.386290414,0.08051967,0.000515628,0.078994216,34154
20.09.2015,14:01:37.5572234,0.991162069,0.512099224,0.986246684,0.382261014,0.080576534,0.000515628,0.079200467,34154
20.09.2015,14:01:37.5621242,1.052029742,0.512077122,0.986025304,0.376195108,0.080690262,0.000618754,0.079303593,34154
20.09.2015,14:01:37.5670146,0.982866093,0.512077122,0.986302029,0.376195108,0.080690262,0.000515628,0.079406718,34154
20.09.2015,14:01:37.5718494,1.045194725,0.511952678,0.986025304,0.386031997,0.080917719,0.000515628,0.079509844,34154
20.09.2015,14:01:37.5764606,0.982845149,0.511866616,0.986302029,0.382201854,0.080917719,0.000412502,0.079612969,34154
20.09.2015,14:01:37.5813200,1.033100429,0.511866616,0.986080649,0.382201854,0.080917719,0.000412502,0.079612969,34154
20.09.2015,14:01:37.5861812,0.988667379,0.511705591,0.986302029,0.385385342,0.080974583,0.000412502,0.079716095,34154
20.09.2015,14:01:37.5909336,0.994468492,0.511741374,0.986246684,0.382682745,0.080860855,0.000412502,0.079716095,34154
20.09.2015,14:01:37.5955374,1.013009132,0.511717869,0.986191339,0.383104477,0.080747126,0.000515628,0.079612969,34154
20.09.2015,14:01:37.6005056,0.968966173,0.511717869,0.986357374,0.383104477,0.080576534,0.000515628,0.079509844,34154
20.09.2015,14:01:37.6054190,1.010746723,0.511917835,0.986191339,0.383252083,0.080690262,0.000412502,0.079509844,34154
20.09.2015,14:01:37.6099450,0.948286242,0.511906258,0.986468064,0.374866653,0.080690262,0.000412502,0.079509844,34154
20.09.2015,14:01:37.6147680,1.014465709,0.511906258,0.986191339,0.374866653,0.080803991,0.000412502,0.079509844,34154
20.09.2015,14:01:37.6197234,0.950305793,0.511935839,0.986468064,0.380015293,0.080917719,0.000412502,0.079716095,34154
20.09.2015,14:01:37.6245024,0.982282475,0.511751962,0.986302029,0.386679291,0.081088311,0.000412502,0.079819221,34154
20.09.2015,14:01:37.6292704,0.977765523,0.511763539,0.986357374,0.386232319,0.081145176,0.000412502,0.079819221,34154
20.09.2015,14:01:37.6339418,0.958867466,0.511763539,0.986412719,0.386232319,0.081145176,0.000309377,0.079922346,34154
20.09.2015,14:01:37.6388726,0.992567607,0.511794858,0.986302029,0.379840051,0.081429496,0.000206251,0.080025472,34154
20.09.2015,14:01:37.6437240,0.950249081,0.511765086,0.986468064,0.382102864,0.081486361,0.000103126,0.080128598,34154
20.09.2015,14:01:37.6484668,1.025112982,0.511744037,0.986191339,0.382584341,0.081713817,0.000103126,0.080231723,34154
20.09.2015,14:01:37.6532406,0.952093702,0.511744037,0.986523408,0.382584341,0.081770682,0.000103126,0.080437974,34154
20.09.2015,14:01:37.6580722,1.013988011,0.511726401,0.986246684,0.37100781,0.081998138,0.000103126,0.0805411,34154
20.09.2015,14:01:37.6629822,0.981835821,0.51165788,0.986412719,0.391688312,0.082055002,0,0.080644226,34154
20.09.2015,14:01:37.6677504,1.014605245,0.51165788,0.986246684,0.391688312,0.082055002,0,0.080747351,34154
20.09.2015,14:01:37.6726618,1.003073934,0.511554739,0.986302029,0.372533072,0.082339323,0,0.080850477,34154
20.09.2015,14:01:37.6772730,0.984839314,0.511502117,0.986357374,0.380328077,0.082396187,0,0.081056728,34154
20.09.2015,14:01:37.6821894,1.04597732,0.511449765,0.986135994,0.386226196,0.082623644,-0.000103126,0.081159854,34154
20.09.2015,14:01:37.6868990,0.976634159,0.511449765,0.986412719,0.386226196,0.08256678,0,0.081262979,34154
20.09.2015,14:01:37.6916430,1.039350613,0.511550801,0.986135994,0.384000656,0.082737372,0,0.081366105,34154
20.09.2015,14:01:37.6963644,0.988113082,0.5116873,0.986357374,0.379754427,0.082680508,0,0.081366105,34154
20.09.2015,14:01:37.7013466,1.032248171,0.5116873,0.986135994,0.379754427,0.082680508,0,0.081366105,34154
20.09.2015,14:01:37.7061544,0.985509497,0.511840799,0.986357374,0.383385631,0.082794237,0,0.08146923,34154
20.09.2015,14:01:37.7107386,0.987235439,0.511903946,0.986302029,0.383027159,0.082794237,0,0.081572356,34154
20.09.2015,14:01:37.7156038,1.008855359,0.51184638,0.986246684,0.372645534,0.082964829,0,0.081675482,34154
20.09.2015,14:01:37.7205140,0.965436699,0.51184638,0.986412719,0.372645534,0.082851101,0.000103126,0.081778607,34154
20.09.2015,14:01:37.7253438,1.007569352,0.511732412,0.986246684,0.393115383,0.082964829,0.000103126,0.081778607,34154
20.09.2015,14:01:37.7299282,0.952375821,0.511569282,0.986468064,0.37341168,0.082907965,0.000103126,0.081778607,34154
20.09.2015,14:01:37.7347676,1.015494444,0.511569282,0.986191339,0.37341168,0.082907965,0.000103126,0.081675482,34154
20.09.2015,14:01:37.7397538,0.954154985,0.511491401,0.986468064,0.380721693,0.082964829,0,0.081778607,34154
20.09.2015,14:01:37.7445374,0.98330753,0.511423023,0.986302029,0.387232281,0.083078558,0,0.081778607,34154
20.09.2015,14:01:37.7491388,0.977315003,0.511608255,0.986357374,0.384281811,0.083306014,0,0.081881733,34154
20.09.2015,14:01:37.7541294,0.970301146,0.511608255,0.986357374,0.384281811,0.083135422,0,0.081984858,34154
20.09.2015,14:01:37.7589390,1.001802592,0.511603742,0.986246684,0.380243199,0.083306014,0,0.081984858,34154
20.09.2015,14:01:37.7637290,0.958724715,0.511871336,0.986412719,0.384499705,0.083135422,0.000103126,0.081881733,34154
20.09.2015,14:01:37.7684644,1.029579056,0.511742937,0.986135994,0.382893611,0.083192286,0.000103126,0.081778607,34154
20.09.2015,14:01:37.7733422,0.962518401,0.511742937,0.986412719,0.382893611,0.083192286,0,0.081881733,34154
20.09.2015,14:01:37.7781592,1.021142783,0.511812702,0.986135994,0.373597944,0.083362878,0,0.081881733,34154
20.09.2015,14:01:37.7829204,0.991585133,0.511593186,0.986302029,0.396058718,0.083533471,0,0.082087984,34154
