date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_SM_iStatusSignals
20.09.2015,10:59:05.7356286,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7405364,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7452340,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7501646,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7549100,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7597278,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7644906,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7692902,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7741454,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7789124,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7837208,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7884528,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7932264,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.7980712,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8029140,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8077274,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8125340,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8172420,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8221336,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8269450,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8316876,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8364404,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8413226,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8460708,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8509168,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8557134,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8605184,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8652514,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8700986,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8749294,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8797144,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8844884,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8893260,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8940546,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.8989310,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9036490,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9084448,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9133338,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9180626,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9228902,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9276932,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9324196,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9372452,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9421324,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9469132,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9516112,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9564872,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9612700,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9660938,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9709752,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9756824,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9804450,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9853074,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9901472,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9948144,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:05.9997718,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0044832,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0092366,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0140670,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0189666,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0236960,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0284256,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0332610,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0381690,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0428934,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0476140,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0524614,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0573090,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0620934,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0668672,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0717426,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0764466,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0813004,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0860880,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0908834,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.0957642,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1004880,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1052770,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1100106,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1149638,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1197198,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1245330,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1293860,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1340940,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1389134,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1437268,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1485534,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1533270,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1580928,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1629324,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1677260,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1724710,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1772874,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1820960,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1869330,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1916576,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.1964564,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2013020,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2060502,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2108616,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2157152,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2205300,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2252670,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2301652,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2348330,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2397584,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2444428,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2493638,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2541122,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2589228,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2636988,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2684904,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2733404,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2781264,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2828932,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2876552,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2924478,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.2973308,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3021224,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3068610,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3116692,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3165656,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3212998,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3260614,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3308804,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3356306,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3405420,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3452552,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3500282,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3549600,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3597208,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3644556,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3692832,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3741632,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3789196,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3836816,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3885080,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3932998,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.3980774,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4028776,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4077026,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4124140,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4172730,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4220970,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4269146,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4316104,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4364624,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4413648,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4461146,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4508490,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4557260,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4604554,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4652980,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4701046,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4749086,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4796534,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4844806,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4892826,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4940154,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.4989706,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5036854,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5084148,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5132664,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5181658,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5228978,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5276122,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5324090,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5373672,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5420912,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5468162,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5516072,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5565416,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5612940,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5660524,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5710620,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5756742,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5804918,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5853098,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5900846,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5949542,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.5997310,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6045308,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6092110,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6141664,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6189258,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6237152,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6284282,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6333632,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6380690,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6429424,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6476126,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6525634,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6572474,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6621274,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6669126,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6716518,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6764482,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6812926,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6860836,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6909204,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.6956826,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7005424,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7052672,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7101662,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7148408,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7197698,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7244188,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7293634,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7340276,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7389172,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7437098,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7485570,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7533398,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7581014,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7629324,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7676730,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7725260,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7772996,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7821116,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7868784,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7916916,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.7964154,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8013258,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8060680,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8108440,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8157532,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8205258,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8252544,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8300250,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8348356,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8397510,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8444520,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8492276,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8541276,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8589168,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8636524,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8685030,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8733634,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8781238,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8828872,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8876960,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8925104,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.8972406,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9020930,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9069132,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9116688,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9164934,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9213594,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9261126,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9308154,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9356616,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9405640,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9452970,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9500130,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9549594,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9596856,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9644788,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9692592,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9741034,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9788570,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9837008,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9885084,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9932144,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:06.9981660,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0028916,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0076150,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0124088,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0173728,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0220898,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0268120,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0316048,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0365632,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0412900,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0460164,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0508348,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0557560,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0604966,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0652968,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0702426,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0748544,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0796434,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0845154,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0893218,4.48983717,0,0.020588315,0,34154
20.09.2015,10:59:07.0941456,4.48983717,0,0.020588315,0,34154
