date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_AVRSetpt_iSelInput
20.09.2015,10:54:24.3237594,0.933446812,0.508208308,1.000691711,0.358376949,1
20.09.2015,10:54:24.3283370,0.972500432,0.508127094,1.000525676,0.370064611,1
20.09.2015,10:54:24.3331652,0.941637162,0.508152736,1.000636366,0.369668599,1
20.09.2015,10:54:24.3380414,0.970751821,0.507998025,1.000470331,0.368020544,1
20.09.2015,10:54:24.3429348,0.933518872,0.507998025,1.000636366,0.368020544,1
20.09.2015,10:54:24.3475270,0.955786576,0.508249737,1.000525676,0.366656945,1
20.09.2015,10:54:24.3523896,0.934553984,0.508256147,1.000636366,0.37138822,1
20.09.2015,10:54:24.3573504,0.943284155,0.508256147,1.000581021,0.37138822,1
20.09.2015,10:54:24.3620934,0.94809168,0.508261409,1.000581021,0.359466422,1
20.09.2015,10:54:24.3668600,0.932266746,0.508065255,1.000636366,0.380243199,1
20.09.2015,10:54:24.3718522,0.958925014,0.508220284,1.000525676,0.363975436,1
20.09.2015,10:54:24.3765270,0.921965275,0.508220284,1.000691711,0.363975436,1
