date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel
20.09.2015,10:05:54.5541348,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5589876,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5637276,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5684588,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5733296,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5781506,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5828986,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5877318,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5924746,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.5972710,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6020992,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6068330,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6116454,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6164742,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6213028,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6259698,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6307250,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6357220,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6404748,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6452922,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6499330,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6549356,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6597002,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6644974,4.48983717,0,0.019260036,0
20.09.2015,10:05:54.6694756,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6741658,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6788876,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6837178,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6884934,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6933338,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.6980412,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7029116,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7075290,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7124336,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7171522,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7221474,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7267316,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7316110,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7363222,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7413222,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7459282,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7508010,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7556576,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7604750,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7652896,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7702522,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7749192,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7796938,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7845404,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7893314,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7941280,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.7988456,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8037272,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8085062,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8131760,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8179936,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8229492,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8277050,4.48983717,0,0.019260036,0
20.09.2015,10:05:54.8323354,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8371428,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8421560,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8469192,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8515866,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8564120,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8613238,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8661932,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8710236,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8756528,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8805146,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8853312,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8901402,4.48983717,0,0.019204691,0
20.09.2015,10:05:54.8948546,4.48983717,0,0.019204691,0
