date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_LHVG_iSelectedInput
20.09.2015,13:33:15.2492164,0.878869974,0.441794246,0.962282328,0.319430038,0.459007609,-0.181294819,0.402911751,1
20.09.2015,13:33:15.2541764,0.855304839,0.441673692,0.962393018,0.342803978,0.459064473,-0.181191694,0.402808625,1
20.09.2015,13:33:15.2589076,0.848468149,0.441748289,0.962393018,0.331119031,0.458950745,-0.181294819,0.402808625,1
20.09.2015,13:33:15.2637322,0.883614508,0.44194615,0.962282328,0.330022529,0.459235065,-0.181294819,0.402808625,1
20.09.2015,13:33:15.2685392,0.838482279,0.44194615,0.962448363,0.330022529,0.459064473,-0.181294819,0.402808625,1
20.09.2015,13:33:15.2732606,0.899706713,0.441931192,0.962226983,0.334591182,0.459121337,-0.181294819,0.402808625,1
20.09.2015,13:33:15.2780764,0.845114461,0.441932245,0.962448363,0.321419205,0.458950745,-0.181191694,0.4027055,1
20.09.2015,13:33:15.2829496,0.907048573,0.441932245,0.962171639,0.321419205,0.45889388,-0.181088568,0.4027055,1
20.09.2015,13:33:15.2877112,0.871189869,0.441826999,0.962337673,0.329351273,0.458723288,-0.180985442,0.402499249,1
20.09.2015,13:33:15.2925624,0.893862048,0.441773069,0.962226983,0.326434297,0.458666424,-0.180985442,0.402499249,1
20.09.2015,13:33:15.2972886,0.884547211,0.441625837,0.962282328,0.330962852,0.45889388,-0.181088568,0.402396123,1
20.09.2015,13:33:15.3021002,0.878215861,0.441625837,0.962282328,0.330962852,0.458723288,-0.181191694,0.402499249,1
20.09.2015,13:33:15.3068730,0.913286497,0.441413242,0.962171639,0.319872856,0.458950745,-0.181191694,0.402499249,1
20.09.2015,13:33:15.3117748,0.867765789,0.441544097,0.962337673,0.342921711,0.458837016,-0.181191694,0.402602374,1
20.09.2015,13:33:15.3164448,0.920733915,0.4416145,0.962116294,0.330381001,0.458950745,-0.181191694,0.402602374,1
20.09.2015,13:33:15.3213230,0.859947071,0.4416145,0.962393018,0.330381001,0.458723288,-0.181191694,0.402602374,1
20.09.2015,13:33:15.3260448,0.910701822,0.441712378,0.962171639,0.329906553,0.458780152,-0.181191694,0.402602374,1
20.09.2015,13:33:15.3309794,0.864000907,0.441585238,0.962393018,0.332090239,0.458837016,-0.181191694,0.402602374,1
20.09.2015,13:33:15.3356326,0.881997016,0.441585238,0.962282328,0.332090239,0.458666424,-0.181191694,0.402499249,1
20.09.2015,13:33:15.3405440,0.87416011,0.441514724,0.962337673,0.323053415,0.458723288,-0.181191694,0.402499249,1
20.09.2015,13:33:15.3452178,0.853595304,0.441537878,0.962393018,0.328985773,0.458438967,-0.181088568,0.402499249,1
20.09.2015,13:33:15.3501708,0.885989415,0.441672496,0.962282328,0.340213843,0.458552695,-0.181088568,0.402396123,1
20.09.2015,13:33:15.3549346,0.831571001,0.441672496,0.962503708,0.340213843,0.458268374,-0.180985442,0.402292997,1
20.09.2015,13:33:15.3597292,0.888567857,0.441729329,0.962282328,0.320252415,0.458268374,-0.180985442,0.402189872,1
20.09.2015,13:33:15.3645146,0.834578323,0.441788138,0.962503708,0.330456242,0.45821151,-0.180985442,0.402086746,1
20.09.2015,13:33:15.3693002,0.86718172,0.441788138,0.962337673,0.330456242,0.45821151,-0.180985442,0.402086746,1
20.09.2015,13:33:15.3741422,0.850946085,0.441789781,0.962448363,0.331730542,0.458325239,-0.181088568,0.402086746,1
20.09.2015,13:33:15.3789144,0.856519825,0.441817145,0.962393018,0.328897912,0.458268374,-0.181088568,0.402189872,1
20.09.2015,13:33:15.3837274,0.862001525,0.44165368,0.962393018,0.340470716,0.458552695,-0.181088568,0.402189872,1
20.09.2015,13:33:15.3884600,0.847788675,0.44165368,0.962448363,0.340470716,0.458325239,-0.180985442,0.402292997,1
20.09.2015,13:33:15.3932846,0.894277392,0.441648417,0.962282328,0.319985318,0.458552695,-0.181088568,0.402189872,1
20.09.2015,13:33:15.3980758,0.837562132,0.441654078,0.962503708,0.334887299,0.458552695,-0.181191694,0.402292997,1
20.09.2015,13:33:15.4029216,0.902278535,0.441654078,0.962226983,0.334887299,0.458780152,-0.181191694,0.402396123,1
20.09.2015,13:33:15.4077342,0.864081364,0.441739789,0.962393018,0.330222852,0.458837016,-0.181191694,0.402396123,1
20.09.2015,13:33:15.4124876,0.896970049,0.441719793,0.962226983,0.323872277,0.458723288,-0.181191694,0.402499249,1
20.09.2015,13:33:15.4172142,0.878806595,0.441573422,0.962337673,0.334309335,0.458837016,-0.181191694,0.402499249,1
20.09.2015,13:33:15.4221378,0.886059616,0.441573422,0.962282328,0.334309335,0.458552695,-0.181088568,0.402396123,1
20.09.2015,13:33:15.4269410,0.907447541,0.441434499,0.962226983,0.318681464,0.45860956,-0.181088568,0.402292997,1
20.09.2015,13:33:15.4316876,0.864142906,0.441306402,0.962393018,0.343528217,0.458438967,-0.181088568,0.402292997,1
20.09.2015,13:33:15.4364230,0.917165866,0.441357654,0.962171639,0.329122835,0.458552695,-0.181088568,0.402189872,1
20.09.2015,13:33:15.4413270,0.852880939,0.441357654,0.962448363,0.329122835,0.458382103,-0.181088568,0.402292997,1
20.09.2015,13:33:15.4460744,0.906024693,0.441518679,0.962226983,0.329049032,0.458268374,-0.180985442,0.402189872,1
20.09.2015,13:33:15.4508550,0.856783495,0.441582783,0.962448363,0.329913955,0.458268374,-0.180985442,0.402086746,1
20.09.2015,13:33:15.4557264,0.877353888,0.441582783,0.962337673,0.329913955,0.458040918,-0.180882317,0.402086746,1
20.09.2015,13:33:15.4605246,0.883103259,0.441603832,0.962337673,0.323805503,0.458154646,-0.180985442,0.401983621,1
20.09.2015,13:33:15.4652576,0.8599883,0.441569101,0.962393018,0.327720578,0.458040918,-0.180985442,0.402086746,1
20.09.2015,13:33:15.4700708,0.879977907,0.441452645,0.962337673,0.337249102,0.458382103,-0.181088568,0.402086746,1
20.09.2015,13:33:15.4749076,0.835540579,0.441452645,0.962503708,0.337249102,0.458268374,-0.181088568,0.402189872,1
20.09.2015,13:33:15.4796962,0.88906681,0.441417914,0.962282328,0.32018564,0.458438967,-0.181088568,0.402292997,1
20.09.2015,13:33:15.4844942,0.823384184,0.441298892,0.962559053,0.331644279,0.458438967,-0.181088568,0.402292997,1
20.09.2015,13:33:15.4893222,0.873202401,0.441298892,0.962337673,0.331644279,0.458382103,-0.181088568,0.402292997,1
20.09.2015,13:33:15.4940200,0.853549015,0.441464605,0.962448363,0.331287724,0.458438967,-0.181088568,0.402189872,1
20.09.2015,13:33:15.4989368,0.868783899,0.441479339,0.962337673,0.328036876,0.458268374,-0.181088568,0.402189872,1
20.09.2015,13:33:15.5036548,0.871622193,0.441477203,0.962337673,0.341013003,0.458552695,-0.181088568,0.402189872,1
20.09.2015,13:33:15.5084426,0.852633387,0.441477203,0.962393018,0.341013003,0.458438967,-0.181088568,0.402292997,1
20.09.2015,13:33:15.5132144,0.885615291,0.441505619,0.962282328,0.321932312,0.458495831,-0.181088568,0.402292997,1
20.09.2015,13:33:15.5180704,0.84730598,0.441450891,0.962448363,0.32446973,0.458268374,-0.180985442,0.402189872,1
20.09.2015,13:33:15.5229132,0.899030323,0.441429523,0.962226983,0.338783204,0.458268374,-0.180985442,0.402086746,1
20.09.2015,13:33:15.5276796,0.863863491,0.441429523,0.962393018,0.338783204,0.458154646,-0.180985442,0.401880495,1
20.09.2015,13:33:15.5324194,0.908320675,0.44155687,0.962171639,0.325481886,0.458097782,-0.180985442,0.401880495,1
20.09.2015,13:33:15.5372456,0.873281122,0.441562499,0.962337673,0.333431686,0.458382103,-0.181191694,0.401880495,1
20.09.2015,13:33:15.5421686,0.891717868,0.441562499,0.962226983,0.333431686,0.458268374,-0.181191694,0.401983621,1
20.09.2015,13:33:15.5469126,0.89919466,0.441665033,0.962226983,0.322645741,0.458438967,-0.181191694,0.401983621,1
20.09.2015,13:33:15.5516164,0.869605448,0.441515585,0.962337673,0.334025465,0.458325239,-0.181191694,0.402086746,1
20.09.2015,13:33:15.5564912,0.912811099,0.441525201,0.962171639,0.340488554,0.458438967,-0.181191694,0.402086746,1
20.09.2015,13:33:15.5612812,0.863952061,0.441525201,0.962393018,0.340488554,0.458325239,-0.181191694,0.402086746,1
20.09.2015,13:33:15.5661016,0.915083071,0.441784104,0.962171639,0.329442648,0.458325239,-0.181191694,0.402086746,1
20.09.2015,13:33:15.5709574,0.862176188,0.441853534,0.962393018,0.331665685,0.458438967,-0.181191694,0.402086746,1
20.09.2015,13:33:15.5756864,0.892420186,0.441853534,0.962226983,0.331665685,0.458382103,-0.181191694,0.402189872,1
20.09.2015,13:33:15.5804544,0.873319235,0.441974056,0.962337673,0.326666249,0.458438967,-0.181088568,0.402189872,1
20.09.2015,13:33:15.5853042,0.85697307,0.441884597,0.962393018,0.331266637,0.45821151,-0.181088568,0.402292997,1
20.09.2015,13:33:15.5901390,0.878814406,0.441695188,0.962337673,0.323960138,0.458325239,-0.181088568,0.402086746,1
20.09.2015,13:33:15.5948170,0.839662008,0.441695188,0.962503708,0.323960138,0.458040918,-0.181088568,0.401983621,1
20.09.2015,13:33:15.5997734,0.894140614,0.441550093,0.962282328,0.331580061,0.458040918,-0.181191694,0.401880495,1
20.09.2015,13:33:15.6045006,0.825198719,0.441293295,0.962559053,0.319120768,0.458154646,-0.181294819,0.401880495,1
20.09.2015,13:33:15.6092202,0.877588649,0.441293295,0.962337673,0.319120768,0.45821151,-0.181294819,0.401983621,1
20.09.2015,13:33:15.6140644,0.843835667,0.441262614,0.962503708,0.345265676,0.458268374,-0.181191694,0.401983621,1
20.09.2015,13:33:15.6189764,0.863456514,0.441365611,0.962393018,0.327516741,0.45821151,-0.181191694,0.402086746,1
20.09.2015,13:33:15.6237016,0.856654483,0.441459279,0.962448363,0.328135281,0.458438967,-0.181191694,0.402086746,1
20.09.2015,13:33:15.6284302,0.847367554,0.441459279,0.962448363,0.328135281,0.458382103,-0.181191694,0.402189872,1
20.09.2015,13:33:15.6332650,0.893568685,0.441504152,0.962282328,0.332115213,0.45860956,-0.181191694,0.402189872,1
20.09.2015,13:33:15.6381740,0.837785836,0.441465211,0.962503708,0.326543244,0.458723288,-0.181294819,0.402396123,1
20.09.2015,13:33:15.6429014,0.905790582,0.441511519,0.962226983,0.329467249,0.458950745,-0.181191694,0.402499249,1
20.09.2015,13:33:15.6476920,0.854241198,0.441511519,0.962448363,0.329467249,0.458950745,-0.181191694,0.402602374,1
20.09.2015,13:33:15.6525578,0.903022719,0.441527545,0.962226983,0.3373597,0.45889388,-0.181088568,0.4027055,1
20.09.2015,13:33:15.6572620,0.870657686,0.441637,0.962393018,0.321162652,0.459064473,-0.181191694,0.4027055,1
20.09.2015,13:33:15.6621032,0.892529884,0.441637,0.962282328,0.321162652,0.458950745,-0.181191694,0.4027055,1
20.09.2015,13:33:15.6668704,0.896999762,0.441726506,0.962282328,0.332193701,0.459064473,-0.181294819,0.4027055,1
20.09.2015,13:33:15.6717976,0.86690124,0.441898359,0.962393018,0.331843004,0.458950745,-0.181294819,0.4027055,1
20.09.2015,13:33:15.6764560,0.909566054,0.441856261,0.962226983,0.318171872,0.459064473,-0.181294819,0.4027055,1
20.09.2015,13:33:15.6812994,0.856685938,0.441856261,0.962448363,0.318171872,0.458837016,-0.181294819,0.402602374,1
20.09.2015,13:33:15.6860936,0.91036925,0.44162335,0.962226983,0.340377956,0.458780152,-0.181294819,0.402602374,1
20.09.2015,13:33:15.6908820,0.863422824,0.441527577,0.962448363,0.320175097,0.45889388,-0.181397945,0.402499249,1
20.09.2015,13:33:15.6957712,0.894280326,0.441527577,0.962282328,0.320175097,0.458780152,-0.181397945,0.402499249,1
20.09.2015,13:33:15.7004872,0.86064186,0.441529714,0.962448363,0.334359282,0.458837016,-0.181397945,0.402499249,1
20.09.2015,13:33:15.7052744,0.868107737,0.441673118,0.962393018,0.328947114,0.458780152,-0.181397945,0.402602374,1
20.09.2015,13:33:15.7100176,0.881627664,0.441767839,0.962337673,0.324121802,0.459064473,-0.181397945,0.4027055,1
20.09.2015,13:33:15.7149704,0.836167734,0.441767839,0.962503708,0.324121802,0.459007609,-0.181294819,0.402808625,1
20.09.2015,13:33:15.7197220,0.892721021,0.441748608,0.962282328,0.334459177,0.459178201,-0.181191694,0.402911751,1
20.09.2015,13:33:15.7245438,0.825090939,0.441654939,0.962559053,0.32037542,0.45929193,-0.181294819,0.403118002,1
20.09.2015,13:33:15.7292294,0.877138473,0.441654939,0.962337673,0.32037542,0.459462522,-0.181294819,0.403221128,1
20.09.2015,13:33:15.7341804,0.84427559,0.44153917,0.962503708,0.332117129,0.459519386,-0.181294819,0.403324253,1
20.09.2015,13:33:15.7389236,0.863073438,0.44143233,0.962393018,0.324116477,0.459519386,-0.181294819,0.403427379,1
20.09.2015,13:33:15.7437184,0.853085994,0.441589145,0.962448363,0.32872219,0.459689979,-0.181294819,0.403427379,1
20.09.2015,13:33:15.7484166,0.857947774,0.441589145,0.962393018,0.32872219,0.459405658,-0.181294819,0.403324253,1
20.09.2015,13:33:15.7533724,0.890672533,0.441558688,0.962282328,0.334427068,0.459462522,-0.181191694,0.403221128,1
20.09.2015,13:33:15.7580960,0.844780483,0.441612108,0.962448363,0.327797895,0.459348794,-0.181294819,0.403118002,1
20.09.2015,13:33:15.7629486,0.901757243,0.441593164,0.962226983,0.330623497,0.459519386,-0.181397945,0.403118002,1
20.09.2015,13:33:15.7677242,0.841866933,0.441593164,0.962503708,0.330623497,0.459462522,-0.181397945,0.403118002,1
20.09.2015,13:33:15.7724556,0.908852973,0.44153311,0.962226983,0.325253448,0.45957625,-0.18150107,0.403221128,1
20.09.2015,13:33:15.7772718,0.861386963,0.441507469,0.962448363,0.330591814,0.459689979,-0.18150107,0.403221128,1
20.09.2015,13:33:15.7821300,0.883045192,0.441507469,0.962337673,0.330591814,0.45957625,-0.18150107,0.403221128,1
20.09.2015,13:33:15.7869226,0.899971722,0.441392751,0.962282328,0.322178322,0.459633115,-0.181397945,0.403221128,1
20.09.2015,13:33:15.7917664,0.879536687,0.441503259,0.962337673,0.329829236,0.459462522,-0.181397945,0.403221128,1
20.09.2015,13:33:15.7964852,0.911423481,0.441458386,0.962226983,0.326899266,0.459689979,-0.181397945,0.403221128,1
20.09.2015,13:33:15.8013238,0.869348442,0.441458386,0.962393018,0.326899266,0.45957625,-0.181397945,0.403324253,1
20.09.2015,13:33:15.8060754,0.919772227,0.441469963,0.962171639,0.331083887,0.459689979,-0.181397945,0.403427379,1
20.09.2015,13:33:15.8109696,0.852594406,0.441455835,0.962448363,0.335219093,0.459746843,-0.181397945,0.403427379,1
20.09.2015,13:33:15.8156312,0.902606657,0.441455835,0.962226983,0.335219093,0.459689979,-0.181294819,0.403530505,1
20.09.2015,13:33:15.8205468,0.858510532,0.4415053,0.962448363,0.328072021,0.459633115,-0.181294819,0.403530505,1
20.09.2015,13:33:15.8252172,0.867026163,0.441506352,0.962393018,0.328672988,0.459462522,-0.181294819,0.403530505,1
20.09.2015,13:33:15.8301702,0.885276976,0.441511694,0.962337673,0.334694644,0.459633115,-0.181294819,0.403427379,1
20.09.2015,13:33:15.8348300,0.837010894,0.441511694,0.962503708,0.334694644,0.459405658,-0.181397945,0.403324253,1
20.09.2015,13:33:15.8397600,0.884952866,0.441632104,0.962337673,0.33450199,0.459519386,-0.181397945,0.403324253,1
20.09.2015,13:33:15.8444202,0.828597791,0.441758399,0.962559053,0.321285657,0.459462522,-0.181397945,0.403324253,1
20.09.2015,13:33:15.8493714,0.881840713,0.441758399,0.962337673,0.321285657,0.459462522,-0.181397945,0.403324253,1
20.09.2015,13:33:15.8541358,0.830000908,0.441841909,0.962559053,0.332521289,0.459348794,-0.181397945,0.403221128,1
20.09.2015,13:33:15.8589316,0.864144219,0.441716906,0.962393018,0.32638552,0.459348794,-0.181397945,0.403221128,1
20.09.2015,13:33:15.8637152,0.854253635,0.441710592,0.962448363,0.332113615,0.459633115,-0.181397945,0.403221128,1
20.09.2015,13:33:15.8684954,0.84589214,0.441710592,0.962448363,0.332113615,0.459633115,-0.18150107,0.403324253,1
20.09.2015,13:33:15.8733484,0.880716388,0.441715758,0.962337673,0.335140604,0.459917436,-0.18150107,0.403427379,1
20.09.2015,13:33:15.8781374,0.839919142,0.441884533,0.962503708,0.326037166,0.459860571,-0.18150107,0.40363363,1
20.09.2015,13:33:15.8828940,0.89789419,0.441885586,0.962282328,0.327569457,0.460031164,-0.18150107,0.40363363,1
20.09.2015,13:33:15.8876632,0.846390616,0.441885586,0.962503708,0.327569457,0.459803707,-0.181397945,0.40363363,1
20.09.2015,13:33:15.8924498,0.89768926,0.44176044,0.962282328,0.324434586,0.459860571,-0.181397945,0.403530505,1
20.09.2015,13:33:15.8972866,0.86001678,0.441641879,0.962448363,0.327402309,0.4599743,-0.18150107,0.403530505,1
20.09.2015,13:33:15.9021294,0.894058795,0.441641879,0.962282328,0.327402309,0.459917436,-0.181604196,0.403530505,1
20.09.2015,13:33:15.9069050,0.886638679,0.441405078,0.962337673,0.323707099,0.4599743,-0.181604196,0.403530505,1
20.09.2015,13:33:15.9116576,0.876670163,0.441322986,0.962337673,0.331790288,0.459803707,-0.181604196,0.403530505,1
20.09.2015,13:33:15.9164896,0.910297276,0.441216147,0.962226983,0.328879328,0.459860571,-0.181604196,0.403427379,1
20.09.2015,13:33:15.9213252,0.869186764,0.441216147,0.962393018,0.328879328,0.459462522,-0.181604196,0.403221128,1
20.09.2015,13:33:15.9260734,0.919309845,0.441326654,0.962171639,0.330061188,0.45957625,-0.181604196,0.403118002,1
20.09.2015,13:33:15.9308608,0.857089315,0.441333033,0.962448363,0.334459177,0.459519386,-0.181707322,0.403118002,1
20.09.2015,13:33:15.9356270,0.903236776,0.441333033,0.962226983,0.334459177,0.45957625,-0.181707322,0.403118002,1
20.09.2015,13:33:15.9405480,0.871444006,0.441433191,0.962393018,0.325488915,0.459633115,-0.181707322,0.403118002,1
20.09.2015,13:33:15.9452562,0.876386208,0.441405827,0.962337673,0.328767878,0.459519386,-0.181707322,0.403324253,1
20.09.2015,13:33:15.9501422,0.882214931,0.44139728,0.962337673,0.333267573,0.459746843,-0.181604196,0.403324253,1
20.09.2015,13:33:15.9549480,0.848193069,0.44139728,0.962448363,0.333267573,0.459519386,-0.18150107,0.403427379,1
20.09.2015,13:33:15.9597244,0.889837693,0.441307822,0.962282328,0.315413045,0.459803707,-0.18150107,0.403427379,1
20.09.2015,13:33:15.9644560,0.83243988,0.441392751,0.962503708,0.335233364,0.459746843,-0.181604196,0.403530505,1
20.09.2015,13:33:15.9693022,0.88460945,0.44155384,0.962282328,0.334120354,0.4599743,-0.181604196,0.40363363,1
20.09.2015,13:33:15.9741716,0.83350321,0.44155384,0.962503708,0.334120354,0.460031164,-0.181707322,0.40363363,1
20.09.2015,13:33:15.9789262,0.878663065,0.441684344,0.962282328,0.315898036,0.460031164,-0.181707322,0.403736756,1
20.09.2015,13:33:15.9836920,0.844204214,0.441592462,0.962448363,0.344930315,0.460144892,-0.181707322,0.403736756,1
20.09.2015,13:33:15.9885102,0.862271587,0.441592462,0.962337673,0.344930315,0.459917436,-0.181707322,0.403736756,1
20.09.2015,13:33:15.9932580,0.881688408,0.441604039,0.962282328,0.325945791,0.460088028,-0.181707322,0.40363363,1
20.09.2015,13:33:15.9981100,0.850055324,0.441695602,0.962393018,0.329702716,0.459917436,-0.181707322,0.40363363,1
20.09.2015,13:33:16.0028856,0.892815955,0.441794963,0.962226983,0.342465049,0.460201756,-0.181707322,0.403530505,1
20.09.2015,13:33:16.0077202,0.843234536,0.441794963,0.962448363,0.342465049,0.460088028,-0.181810447,0.40363363,1
20.09.2015,13:33:16.0124116,0.89853823,0.441965461,0.962226983,0.325246419,0.460088028,-0.181707322,0.40363363,1
20.09.2015,13:33:16.0172660,0.863098131,0.441896158,0.962393018,0.328190766,0.460144892,-0.181707322,0.40363363,1
20.09.2015,13:33:16.0221312,0.896629423,0.441896158,0.962226983,0.328190766,0.4599743,-0.181604196,0.40363363,1
20.09.2015,13:33:16.0269182,0.878669125,0.441935306,0.962337673,0.324388898,0.460088028,-0.181707322,0.403530505,1
20.09.2015,13:33:16.0316286,0.885976163,0.441724816,0.962282328,0.332858674,0.460031164,-0.181707322,0.40363363,1
20.09.2015,13:33:16.0364658,0.903032514,0.441634002,0.962226983,0.32836915,0.460372349,-0.181707322,0.40363363,1
