date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel
20.09.2015,14:04:17.9516732,1.511049506,0.809164599,1.028253487,0.594268991,0.366489598,0.368055295,0.080128598
20.09.2015,14:04:17.9564886,1.525638956,0.80909619,1.028198142,0.594581775,0.36637587,0.36795217,0.079922346
20.09.2015,14:04:17.9612796,1.507323285,0.809097784,1.028308832,0.606035302,0.366205278,0.36795217,0.079509844
20.09.2015,14:04:17.9661028,1.55519224,0.809159879,1.028087452,0.611925486,0.366034685,0.36795217,0.079200467
20.09.2015,14:04:17.9709062,1.503196541,0.809159879,1.028364177,0.611925486,0.366319006,0.36795217,0.07889109
20.09.2015,14:04:17.9757072,1.551295652,0.80922124,1.028087452,0.605877472,0.366205278,0.368055295,0.078478588
20.09.2015,14:04:17.9804562,1.540062304,0.809282282,1.028198142,0.598834235,0.366034685,0.368158421,0.078066085
20.09.2015,14:04:17.9852994,1.566443241,0.809282282,1.028032107,0.598834235,0.365920957,0.368158421,0.077756709
20.09.2015,14:04:17.9901466,1.558477262,0.809156403,1.028087452,0.614982188,0.365807228,0.368055295,0.077550457
20.09.2015,14:04:17.9948158,1.555400867,0.809096094,1.028087452,0.605704945,0.365636636,0.36795217,0.077447332
20.09.2015,14:04:17.9997746,1.591347992,0.808911915,1.027921417,0.600756628,0.365579772,0.36795217,0.077344206
20.09.2015,14:04:18.0045006,1.53955222,0.808911915,1.028198142,0.600756628,0.365807228,0.368055295,0.077137955
20.09.2015,14:04:18.0093256,1.587735495,0.8089757,1.027921417,0.595558786,0.365864092,0.368261547,0.076931704
20.09.2015,14:04:18.0141118,1.548701915,0.809013572,1.028142797,0.606619549,0.365864092,0.368261547,0.076725452
20.09.2015,14:04:18.0189140,1.594441339,0.809272475,1.027866073,0.60986603,0.365977821,0.368467798,0.076519201
