date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel
20.09.2015,10:56:37.8115502,0.951235668,0.510444514,1.000581021,0.362857847
20.09.2015,10:56:37.8164832,0.958503282,0.51048084,1.000581021,0.375540998
20.09.2015,10:56:37.8213096,0.94337676,0.510401906,1.000636366,0.36860394
20.09.2015,10:56:37.8260748,0.970597819,0.510374271,1.000525676,0.378605634
20.09.2015,10:56:37.8308720,0.94502134,0.510374271,1.000636366,0.378605634
20.09.2015,10:56:37.8357382,0.976562163,0.510306372,1.000470331,0.365683448
20.09.2015,10:56:37.8404734,0.938432249,0.510336957,1.000636366,0.378202486
20.09.2015,10:56:37.8452826,0.962277247,0.510336957,1.000525676,0.378202486
20.09.2015,10:56:37.8499372,0.938599934,0.510444578,1.000636366,0.365599102
20.09.2015,10:56:37.8549464,0.938219636,0.510587711,1.000636366,0.367665587
20.09.2015,10:56:37.8597060,0.956587714,0.510458196,1.000581021,0.369046758
20.09.2015,10:56:37.8644986,0.931449582,0.510458196,1.000691711,0.369046758
20.09.2015,10:56:37.8694788,0.961610962,0.510352711,1.000581021,0.371359678
20.09.2015,10:56:37.8741688,0.924297442,0.510229575,1.000747056,0.362327168
20.09.2015,10:56:37.8788832,0.959375977,0.510229575,1.000581021,0.362327168
20.09.2015,10:56:37.8837292,0.928495993,0.510153957,1.000747056,0.383297132
20.09.2015,10:56:37.8885632,0.959293178,0.510222606,1.000581021,0.364425283
20.09.2015,10:56:37.8933818,0.945744877,0.510284701,1.000636366,0.365869713
20.09.2015,10:56:37.8981108,0.956320091,0.510284701,1.000581021,0.365869713
20.09.2015,10:56:37.9029510,0.964034732,0.510303932,1.000525676,0.377774365
20.09.2015,10:56:37.9075826,0.935433906,0.510287093,1.000636366,0.36631956
20.09.2015,10:56:37.9124656,0.984204722,0.510235523,1.000414986,0.370758285
20.09.2015,10:56:37.9172434,0.93703856,0.510235523,1.000636366,0.370758285
20.09.2015,10:56:37.9221318,0.971949994,0.510251548,1.000470331,0.38297604
20.09.2015,10:56:37.9267858,0.950490281,0.510345217,1.000581021,0.360960055
20.09.2015,10:56:37.9315872,0.969222872,0.510345217,1.000470331,0.360960055
20.09.2015,10:56:37.9363344,0.956120679,0.510401826,1.000525676,0.376832498
20.09.2015,10:56:37.9413200,0.956406059,0.510530592,1.000525676,0.37544302
20.09.2015,10:56:37.9459310,0.970575409,0.510511648,1.000470331,0.360938968
20.09.2015,10:56:37.9508028,0.935934177,0.510511648,1.000636366,0.360938968
20.09.2015,10:56:37.9556684,0.973801142,0.510468912,1.000470331,0.380881813
20.09.2015,10:56:37.9604804,0.938393672,0.510422604,1.000636366,0.364688865
20.09.2015,10:56:37.9652962,0.969180233,0.510422604,1.000470331,0.364688865
20.09.2015,10:56:37.9702650,0.936616211,0.510390089,1.000636366,0.377203536
20.09.2015,10:56:37.9749226,0.948670993,0.510545661,1.000581021,0.371429541
20.09.2015,10:56:37.9796998,0.949998665,0.510699319,1.000581021,0.368094347
20.09.2015,10:56:37.9845488,0.941273662,0.510699319,1.000636366,0.368094347
20.09.2015,10:56:37.9893938,0.966077676,0.510662993,1.000525676,0.372743938
20.09.2015,10:56:37.9939336,0.928124836,0.510659836,1.000691711,0.364056267
20.09.2015,10:56:37.9989008,0.973599944,0.510659836,1.000470331,0.364056267
20.09.2015,10:56:38.0037172,0.925946188,0.510565115,1.000691711,0.37211134
20.09.2015,10:56:38.0085718,0.960286316,0.510534132,1.000525676,0.373047191
20.09.2015,10:56:38.0131354,0.949302224,0.510668846,1.000581021,0.367640986
20.09.2015,10:56:38.0180530,0.959117861,0.510668846,1.000525676,0.367640986
20.09.2015,10:56:38.0229220,0.970767089,0.510736856,1.000470331,0.377549601
20.09.2015,10:56:38.0277784,0.939809963,0.510907194,1.000581021,0.367064619
20.09.2015,10:56:38.0323340,0.979866544,0.510873516,1.000414986,0.373267588
20.09.2015,10:56:38.0371892,0.943874193,0.510873516,1.000581021,0.373267588
20.09.2015,10:56:38.0421276,0.975435853,0.510754924,1.000414986,0.382651382
20.09.2015,10:56:38.0469696,0.943238769,0.510791759,1.000581021,0.363870003
20.09.2015,10:56:38.0515242,0.966794418,0.510791759,1.000470331,0.363870003
20.09.2015,10:56:38.0564224,0.955910798,0.510704406,1.000525676,0.365251174
20.09.2015,10:56:38.0613332,0.956299012,0.510702269,1.000525676,0.385298599
20.09.2015,10:56:38.0661978,0.970472602,0.510662276,1.000470331,0.359817865
20.09.2015,10:56:38.0710246,0.947808844,0.510662276,1.000581021,0.359817865
20.09.2015,10:56:38.0756584,0.971377506,0.510612811,1.000470331,0.367735875
20.09.2015,10:56:38.0805196,0.934315515,0.510643794,1.000636366,0.379183598
20.09.2015,10:56:38.0853940,0.960286821,0.510643794,1.000525676,0.379183598
20.09.2015,10:56:38.0901690,0.940574606,0.510566965,1.000636366,0.366052464
20.09.2015,10:56:38.0947942,0.94940516,0.510542759,1.000581021,0.366020834
20.09.2015,10:56:38.0997262,0.950044329,0.510500023,1.000581021,0.3823624
20.09.2015,10:56:38.1045172,0.937266914,0.510500023,1.000636366,0.3823624
20.09.2015,10:56:38.1092832,0.964816798,0.510536859,1.000525676,0.360120106
20.09.2015,10:56:38.1139364,0.928001697,0.510585463,1.000691711,0.378355896
20.09.2015,10:56:38.1188734,0.97334799,0.510585463,1.000470331,0.378355896
20.09.2015,10:56:38.1237072,0.933885857,0.510684664,1.000636366,0.372157028
20.09.2015,10:56:38.1285536,0.96421221,0.510705713,1.000470331,0.360798391
20.09.2015,10:56:38.1332288,0.949486257,0.510667251,1.000525676,0.383757362
20.09.2015,10:56:38.1381176,0.960951446,0.510667251,1.000470331,0.383757362
20.09.2015,10:56:38.1429450,0.961942072,0.510644097,1.000470331,0.36977073
20.09.2015,10:56:38.1477356,0.937502734,0.510656121,1.000581021,0.380546451
20.09.2015,10:56:38.1526030,0.979078618,0.510669133,1.000414986,0.370596621
20.09.2015,10:56:38.1572404,0.932531345,0.510669133,1.000636366,0.370596621
20.09.2015,10:56:38.1621868,0.981602756,0.510904882,1.000414986,0.369841019
20.09.2015,10:56:38.1669330,0.945673704,0.510920908,1.000581021,0.370731767
20.09.2015,10:56:38.1718294,0.967217666,0.510920908,1.000470331,0.370731767
20.09.2015,10:56:38.1764812,0.945400414,0.511040888,1.000581021,0.367855366
20.09.2015,10:56:38.1813930,0.94696109,0.510923013,1.000581021,0.373425737
20.09.2015,10:56:38.1861330,0.977007782,0.510826857,1.000470331,0.374024735
20.09.2015,10:56:38.1908422,0.938361452,0.510826857,1.000636366,0.374024735
20.09.2015,10:56:38.1956330,0.977833665,0.51081107,1.000470331,0.368024059
20.09.2015,10:56:38.2005338,0.929303355,0.510834033,1.000691711,0.377888531
20.09.2015,10:56:38.2053132,0.967975003,0.510834033,1.000525676,0.377888531
20.09.2015,10:56:38.2101540,0.936315631,0.510984231,1.000691711,0.366221156
20.09.2015,10:56:38.2147302,0.945711777,0.511075794,1.000636366,0.367514466
