date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_LHVG_iSelectedInput
20.09.2015,13:19:21.8588594,0.86451723,0.446786791,0.974458213,0.33855205,0.196181399,-0.081262979,0.17304477,1
20.09.2015,13:19:21.8636832,0.896877456,0.446625926,0.974347523,0.330525093,0.196522584,-0.081366105,0.173147896,1
20.09.2015,13:19:21.8685240,0.848107584,0.446625926,0.974513558,0.330525093,0.196295127,-0.081262979,0.173251022,1
20.09.2015,13:19:21.8733616,0.902975463,0.446926799,0.974292179,0.346503661,0.196124535,-0.081159854,0.173147896,1
20.09.2015,13:19:21.8780562,0.85189706,0.446891016,0.974513558,0.329337216,0.195271572,-0.080850477,0.172632268,1
20.09.2015,13:19:21.8828938,0.905730128,0.446891016,0.974236834,0.329337216,0.195044115,-0.080747351,0.172219766,1
20.09.2015,13:19:21.8877336,0.851859915,0.446965341,0.974458213,0.346121919,0.194816659,-0.080644226,0.171910389,1
20.09.2015,13:19:21.8924222,0.882684646,0.446975994,0.974292179,0.34154283,0.194873523,-0.080644226,0.171704138,1
20.09.2015,13:19:21.8973728,0.873401253,0.447023354,0.974347523,0.340657194,0.1953853,-0.080850477,0.171910389,1
20.09.2015,13:19:21.9020942,0.856757575,0.447023354,0.974402868,0.340657194,0.1953853,-0.080850477,0.172219766,1
20.09.2015,13:19:21.9068344,0.897379289,0.447020149,0.974292179,0.339949835,0.195783349,-0.080953602,0.172322891,1
20.09.2015,13:19:21.9116902,0.842407334,0.446845442,0.974513558,0.337532866,0.195953942,-0.081056728,0.172632268,1
20.09.2015,13:19:21.9165658,0.917943114,0.446858071,0.974236834,0.337395803,0.196010806,-0.080953602,0.172838519,1
20.09.2015,13:19:21.9213004,0.849507925,0.446858071,0.974513558,0.337395803,0.196181399,-0.081056728,0.172941645,1
20.09.2015,13:19:21.9261312,0.902233141,0.446827087,0.974292179,0.340538502,0.196295127,-0.081159854,0.172941645,1
20.09.2015,13:19:21.9308200,0.863731638,0.446946015,0.974513558,0.336812408,0.196124535,-0.081366105,0.172838519,1
20.09.2015,13:19:21.9357752,0.901044426,0.446946015,0.974347523,0.336812408,0.196010806,-0.081572356,0.172632268,1
20.09.2015,13:19:21.9405136,0.88455016,0.446976998,0.974458213,0.336478484,0.195555893,-0.081572356,0.172322891,1
20.09.2015,13:19:21.9452878,0.879736895,0.447116831,0.974458213,0.335427722,0.194873523,-0.08146923,0.171807263,1
20.09.2015,13:19:21.9500560,0.921885416,0.447044212,0.974292179,0.334028979,0.194248017,-0.081262979,0.171085384,1
20.09.2015,13:19:21.9549736,0.861222063,0.447044212,0.974513558,0.334028979,0.193565647,-0.081159854,0.17046663,1
20.09.2015,13:19:21.9597040,0.927633942,0.446940577,0.974236834,0.349632515,0.193395054,-0.081262979,0.169951002,1
20.09.2015,13:19:21.9645376,0.856313494,0.446866905,0.974568903,0.325394025,0.193110733,-0.08146923,0.1695385,1
20.09.2015,13:19:21.9693256,0.887728939,0.446866905,0.974458213,0.325394025,0.192769548,-0.081572356,0.169435374,1
20.09.2015,13:19:21.9740562,0.847613558,0.44671851,0.974679593,0.335599929,0.192542092,-0.081572356,0.169022872,1
20.09.2015,13:19:21.9789092,0.871068327,0.446677496,0.974568903,0.328170425,0.191859721,-0.08146923,0.168610369,1
20.09.2015,13:19:21.9837368,0.886748588,0.446578214,0.974513558,0.33705288,0.191802857,-0.081262979,0.168300992,1
20.09.2015,13:19:21.9885142,0.850563895,0.446578214,0.974624248,0.33705288,0.191575401,-0.081159854,0.168197867,1
20.09.2015,13:19:21.9933184,0.899129192,0.446590078,0.974402868,0.345647418,0.191802857,-0.081159854,0.168197867,1
20.09.2015,13:19:21.9980826,0.830485419,0.446670065,0.974679593,0.328767878,0.191802857,-0.081262979,0.168197867,1
20.09.2015,13:19:22.0029516,0.885433284,0.446670065,0.974458213,0.328767878,0.191859721,-0.081366105,0.168300992,1
20.09.2015,13:19:22.0076206,0.825911528,0.44673672,0.974734938,0.335230914,0.191745993,-0.08146923,0.168197867,1
20.09.2015,13:19:22.0125732,0.876150968,0.446666971,0.974513558,0.325510001,0.191234216,-0.081366105,0.16788849,1
20.09.2015,13:19:22.0172400,0.867480455,0.446625862,0.974568903,0.345897155,0.190893031,-0.081262979,0.167475988,1
20.09.2015,13:19:22.0221394,0.865507333,0.446625862,0.974513558,0.345897155,0.190153796,-0.081056728,0.16696036,1
20.09.2015,13:19:22.0268218,0.902705207,0.446514302,0.974347523,0.322895266,0.190040068,-0.080953602,0.166444732,1
20.09.2015,13:19:22.0317740,0.849128051,0.446610761,0.974513558,0.353075325,0.189983204,-0.081056728,0.16623848,1
20.09.2015,13:19:22.0364240,0.907598305,0.446603457,0.974292179,0.340787228,0.190153796,-0.081159854,0.16623848,1
20.09.2015,13:19:22.0413250,0.837171274,0.446603457,0.974624248,0.340787228,0.189755747,-0.081159854,0.16623848,1
20.09.2015,13:19:22.0460176,0.905782451,0.446766587,0.974347523,0.326789254,0.189357698,-0.080953602,0.165929104,1
20.09.2015,13:19:22.0509778,0.882205339,0.446562523,0.974458213,0.343278479,0.189187105,-0.080850477,0.165516601,1
20.09.2015,13:19:22.0556726,0.903711129,0.446562523,0.974292179,0.343278479,0.189357698,-0.080850477,0.165516601,1
20.09.2015,13:19:22.0605216,0.894733767,0.446464645,0.974347523,0.3286027,0.190040068,-0.081056728,0.165825978,1
20.09.2015,13:19:22.0653028,0.855668496,0.446323617,0.974513558,0.339522033,0.190324389,-0.081366105,0.166341606,1
20.09.2015,13:19:22.0700868,0.916890432,0.446270197,0.974347523,0.338790339,0.190381253,-0.08146923,0.166444732,1
20.09.2015,13:19:22.0749320,0.838300857,0.446270197,0.974679593,0.338790339,0.189869475,-0.08146923,0.166341606,1
20.09.2015,13:19:22.0797226,0.933853483,0.446410173,0.974292179,0.331811374,0.189585155,-0.081262979,0.166032229,1
20.09.2015,13:19:22.0845118,0.88283288,0.446305837,0.974458213,0.329771248,0.189471426,-0.081159854,0.165722852,1
20.09.2015,13:19:22.0892672,0.913904373,0.446305837,0.974236834,0.329771248,0.189414562,-0.080953602,0.165825978,1
20.09.2015,13:19:22.0940362,0.86797482,0.446387928,0.974458213,0.342178942,0.18952829,-0.080953602,0.165825978,1
20.09.2015,13:19:22.0989178,0.877328608,0.446282683,0.974402868,0.341634205,0.189300834,-0.081159854,0.165619727,1
20.09.2015,13:19:22.1037476,0.868080408,0.446336501,0.974513558,0.326248032,0.18924397,-0.081262979,0.165516601,1
20.09.2015,13:19:22.1085630,0.841180964,0.446336501,0.974624248,0.326248032,0.189130241,-0.081366105,0.165413475,1
20.09.2015,13:19:22.1133206,0.888807072,0.446243726,0.974458213,0.342315206,0.189300834,-0.08146923,0.165413475,1
20.09.2015,13:19:22.1180692,0.821253795,0.446026921,0.974734938,0.32613557,0.189471426,-0.081572356,0.165516601,1
20.09.2015,13:19:22.1229494,0.880367477,0.446026921,0.974513558,0.32613557,0.189471426,-0.081675482,0.165516601,1
20.09.2015,13:19:22.1277562,0.810839495,0.44588905,0.974845628,0.333702137,0.189755747,-0.081881733,0.165619727,1
20.09.2015,13:19:22.1325032,0.863264855,0.445834561,0.974624248,0.33387051,0.189755747,-0.081881733,0.165722852,1
20.09.2015,13:19:22.1373106,0.855654564,0.445907181,0.974679593,0.332500202,0.189869475,-0.081881733,0.165722852,1
20.09.2015,13:19:22.1421206,0.857563243,0.445907181,0.974624248,0.332500202,0.189585155,-0.081572356,0.165825978,1
20.09.2015,13:19:22.1469082,0.884322318,0.446023285,0.974513558,0.332268623,0.18952829,-0.081366105,0.165722852,1
20.09.2015,13:19:22.1517032,0.856932897,0.446066356,0.974568903,0.337311457,0.189642019,-0.081262979,0.165722852,1
20.09.2015,13:19:22.1564982,0.907142936,0.446053727,0.974347523,0.337448519,0.189869475,-0.081262979,0.165929104,1
20.09.2015,13:19:22.1613104,0.854262783,0.446053727,0.974568903,0.337448519,0.190153796,-0.08146923,0.166032229,1
20.09.2015,13:19:22.1660600,0.904494454,0.445928724,0.974347523,0.341658753,0.190551845,-0.081675482,0.166341606,1
20.09.2015,13:19:22.1709290,0.850979108,0.445973979,0.974624248,0.332637265,0.19060871,-0.081778607,0.166547857,1
20.09.2015,13:19:22.1756992,0.880502866,0.445973979,0.974513558,0.332637265,0.190267525,-0.081881733,0.166444732,1
20.09.2015,13:19:22.1804834,0.879684473,0.445879259,0.974568903,0.32523939,0.190267525,-0.081881733,0.16623848,1
20.09.2015,13:19:22.1852810,0.873592381,0.445860793,0.974568903,0.328296944,0.189812611,-0.081881733,0.165929104,1
20.09.2015,13:19:22.1901172,0.919287721,0.445854733,0.974402868,0.335497372,0.189642019,-0.081778607,0.165619727,1
20.09.2015,13:19:22.1948872,0.867838239,0.445854733,0.974568903,0.335497372,0.189300834,-0.081675482,0.165516601,1
20.09.2015,13:19:22.1997370,0.926422923,0.445854733,0.974292179,0.335371491,0.189130241,-0.081366105,0.16531035,1
20.09.2015,13:19:22.2044576,0.876773761,0.445861447,0.974458213,0.338572711,0.188902784,-0.081159854,0.165104099,1
20.09.2015,13:19:22.2092740,0.915846764,0.445861447,0.974236834,0.338572711,0.188789056,-0.080953602,0.165104099,1
20.09.2015,13:19:22.2141292,0.864809398,0.445891713,0.974458213,0.342519842,0.189073377,-0.080953602,0.165207224,1
20.09.2015,13:19:22.2189506,0.883512824,0.44589066,0.974347523,0.338952695,0.189357698,-0.081056728,0.165516601,1
20.09.2015,13:19:22.2236612,0.879075503,0.445879976,0.974402868,0.343303453,0.189698883,-0.081262979,0.165722852,1
20.09.2015,13:19:22.2285296,0.840801456,0.445879976,0.974568903,0.343303453,0.189698883,-0.081366105,0.166032229,1
20.09.2015,13:19:22.2332426,0.902125957,0.446006271,0.974347523,0.334060609,0.189869475,-0.081262979,0.166135355,1
20.09.2015,13:19:22.2381306,0.833497628,0.446197897,0.974624248,0.338365786,0.189755747,-0.081159854,0.166135355,1
20.09.2015,13:19:22.2428830,0.906734097,0.446197897,0.974292179,0.338365786,0.189983204,-0.081056728,0.16623848,1
20.09.2015,13:19:22.2476384,0.850464323,0.44634921,0.974513558,0.336889725,0.190153796,-0.081056728,0.166341606,1
20.09.2015,13:19:22.2524958,0.871515563,0.446277644,0.974402868,0.329692173,0.190324389,-0.081159854,0.166650983,1
20.09.2015,13:19:22.2572744,0.855423768,0.446068126,0.974513558,0.337262255,0.19060871,-0.081366105,0.166650983,1
20.09.2015,13:19:22.2620838,0.863792613,0.446068126,0.974458213,0.337262255,0.190324389,-0.08146923,0.166754108,1
20.09.2015,13:19:22.2669192,0.892205589,0.446055704,0.974347523,0.335051412,0.190153796,-0.081262979,0.166547857,1
20.09.2015,13:19:22.2718546,0.877385523,0.44608833,0.974347523,0.33892458,0.189812611,-0.080953602,0.166341606,1
20.09.2015,13:19:22.2764996,0.92534457,0.446287164,0.974126144,0.353203761,0.189698883,-0.080747351,0.166135355,1
20.09.2015,13:19:22.2812548,0.852056753,0.446287164,0.974402868,0.353203761,0.189869475,-0.080747351,0.166135355,1
20.09.2015,13:19:22.2861026,0.910172961,0.446454296,0.974181489,0.337652356,0.190096932,-0.080953602,0.166135355,1
20.09.2015,13:19:22.2909162,0.84769867,0.446368729,0.974513558,0.349311424,0.190267525,-0.081366105,0.16623848,1
20.09.2015,13:19:22.2956240,0.888032444,0.446368729,0.974402868,0.349311424,0.190324389,-0.081778607,0.16623848,1
20.09.2015,13:19:22.3005696,0.867306812,0.446329868,0.974568903,0.327091495,0.190324389,-0.081984858,0.16623848,1
20.09.2015,13:19:22.3053014,0.858466053,0.446235147,0.974624248,0.327495654,0.18992634,-0.081984858,0.166032229,1
20.09.2015,13:19:22.3100166,0.908656569,0.446154427,0.974458213,0.320941243,0.189698883,-0.081881733,0.165722852,1
20.09.2015,13:19:22.3148470,0.862846036,0.446154427,0.974624248,0.320941243,0.189471426,-0.081881733,0.165516601,1
20.09.2015,13:19:22.3197728,0.926677915,0.445937941,0.974347523,0.342750463,0.18924397,-0.081675482,0.16531035,1
20.09.2015,13:19:22.3244972,0.867275341,0.445756919,0.974568903,0.323172906,0.189130241,-0.081675482,0.165104099,1
20.09.2015,13:19:22.3292158,0.908732808,0.445756919,0.974347523,0.323172906,0.189130241,-0.081675482,0.165104099,1
20.09.2015,13:19:22.3340650,0.858933677,0.445894264,0.974568903,0.351897991,0.189073377,-0.081572356,0.165104099,1
20.09.2015,13:19:22.3389726,0.877156211,0.446027607,0.974458213,0.336608571,0.189016513,-0.081572356,0.165104099,1
20.09.2015,13:19:22.3437086,0.872914855,0.446112855,0.974513558,0.328894397,0.189016513,-0.081675482,0.165000973,1
20.09.2015,13:19:22.3484668,0.846454891,0.446112855,0.974624248,0.328894397,0.188675328,-0.081778607,0.164897847,1
20.09.2015,13:19:22.3532992,0.882088582,0.4459964,0.974513558,0.337816363,0.188504735,-0.081778607,0.164588471,1
20.09.2015,13:19:22.3580964,0.836614794,0.445890102,0.974679593,0.325372939,0.187936094,-0.081675482,0.164279094,1
20.09.2015,13:19:22.3628922,0.909435907,0.444960787,0.974347523,0.334187129,0.187538044,-0.081366105,0.163866591,1
20.09.2015,13:19:22.3676972,0.845083957,0.445794329,0.974568903,0.334187129,0.18748118,-0.081366105,0.163557215,1
20.09.2015,13:19:22.3725760,0.886774964,0.445645822,0.974347523,0.34278614,0.18748118,-0.081366105,0.163454089,1
20.09.2015,13:19:22.3772556,0.843003456,0.445654241,0.974568903,0.34160609,0.187538044,-0.08146923,0.163454089,1
20.09.2015,13:19:22.3820948,0.85771247,0.445654241,0.974513558,0.34160609,0.187424316,-0.081572356,0.163350963,1
20.09.2015,13:19:22.3868964,0.868975427,0.445721024,0.974513558,0.337980476,0.187424316,-0.081675482,0.163247838,1
20.09.2015,13:19:22.3916208,0.852688173,0.445871796,0.974568903,0.335635074,0.187196859,-0.081572356,0.163144712,1
20.09.2015,13:19:22.3965718,0.928859064,0.445964412,0.974236834,0.333167944,0.187253723,-0.081366105,0.163041586,1
20.09.2015,13:19:22.4013000,0.848756049,0.445964412,0.974513558,0.333167944,0.187594908,-0.081366105,0.163350963,1
20.09.2015,13:19:22.4060722,0.923802877,0.445888555,0.974181489,0.345508278,0.187765501,-0.081262979,0.16366034,1
20.09.2015,13:19:22.4108126,0.863330701,0.445866454,0.974458213,0.331526705,0.187822365,-0.081262979,0.163763466,1
20.09.2015,13:19:22.4157744,0.901617065,0.445866454,0.974292179,0.331526705,0.188049822,-0.08146923,0.163763466,1
20.09.2015,13:19:22.4205246,0.875880795,0.445685432,0.974458213,0.331653225,0.18816355,-0.081675482,0.163866591,1
20.09.2015,13:19:22.4252718,0.876559189,0.445627149,0.974458213,0.334696721,0.188334143,-0.081984858,0.163866591,1
20.09.2015,13:19:22.4300210,0.916439817,0.445493136,0.974347523,0.33640713,0.188561599,-0.082087984,0.164072843,1
20.09.2015,13:19:22.4349728,0.857470303,0.445493136,0.974568903,0.33640713,0.188334143,-0.081984858,0.164279094,1
20.09.2015,13:19:22.4397222,0.915494392,0.445514185,0.974347523,0.335431237,0.18816355,-0.081675482,0.164175968,1
20.09.2015,13:19:22.4444808,0.860277653,0.445537212,0.974568903,0.336046794,0.187992958,-0.081572356,0.163969717,1
20.09.2015,13:19:22.4492186,0.91805626,0.445537212,0.974292179,0.336046794,0.18816355,-0.08146923,0.163969717,1
20.09.2015,13:19:22.4541730,0.864234521,0.445585975,0.974513558,0.338762916,0.188561599,-0.081572356,0.164279094,1
20.09.2015,13:19:22.4589062,0.892139124,0.445611234,0.974347523,0.338119776,0.189016513,-0.081572356,0.164691596,1
20.09.2015,13:19:22.4637298,0.873707038,0.445628329,0.974458213,0.343071554,0.18952829,-0.081675482,0.165207224,1
20.09.2015,13:19:22.4685516,0.856300851,0.445628329,0.974513558,0.343071554,0.189755747,-0.081675482,0.165722852,1
20.09.2015,13:19:22.4732608,0.892942027,0.445687266,0.974402868,0.327713549,0.190153796,-0.081675482,0.166032229,1
20.09.2015,13:19:22.4780884,0.832347218,0.445780934,0.974624248,0.329997928,0.190096932,-0.081675482,0.16623848,1
20.09.2015,13:19:22.4829412,0.898310198,0.445894471,0.974347523,0.33781402,0.19021066,-0.08146923,0.166444732,1
20.09.2015,13:19:22.4877042,0.84241815,0.445894471,0.974568903,0.33781402,0.190267525,-0.08146923,0.166444732,1
20.09.2015,13:19:22.4925352,0.893339082,0.446103016,0.974292179,0.340213843,0.19060871,-0.08146923,0.166650983,1
20.09.2015,13:19:22.4972852,0.855224706,0.446114274,0.974458213,0.354377528,0.190893031,-0.08146923,0.166857234,1
20.09.2015,13:19:22.5021290,0.860782811,0.446114274,0.974402868,0.354377528,0.190949895,-0.08146923,0.167166611,1
20.09.2015,13:19:22.5068698,0.874096916,0.446137428,0.974402868,0.331076858,0.191461672,-0.081675482,0.167372862,1
20.09.2015,13:19:22.5117758,0.850864265,0.446049915,0.974513558,0.339996481,0.191404808,-0.081675482,0.167475988,1
20.09.2015,13:19:22.5164340,0.9034206,0.446081808,0.974347523,0.331445873,0.191632265,-0.081675482,0.167579113,1
20.09.2015,13:19:22.5213230,0.849369455,0.446081808,0.974568903,0.331445873,0.191802857,-0.081778607,0.167785364,1
20.09.2015,13:19:22.5260308,0.902255804,0.446018836,0.974347523,0.339164946,0.192144042,-0.081778607,0.168094741,1
20.09.2015,13:19:22.5309848,0.866428201,0.44603904,0.974513558,0.339664421,0.192428363,-0.081778607,0.168404118,1
20.09.2015,13:19:22.5356290,0.91168813,0.44603904,0.974292179,0.339664421,0.192598956,-0.081572356,0.168713495,1
20.09.2015,13:19:22.5405530,0.88672488,0.446190593,0.974402868,0.329421562,0.193167597,-0.081675482,0.169022872,1
20.09.2015,13:19:22.5453276,0.881254558,0.446400908,0.974402868,0.337061932,0.193395054,-0.081675482,0.169435374,1
20.09.2015,13:19:22.5501664,0.896231928,0.446337554,0.974402868,0.328813565,0.194134288,-0.081984858,0.169847877,1
20.09.2015,13:19:22.5549438,0.861611601,0.446337554,0.974568903,0.328813565,0.194475473,-0.082397361,0.170363505,1
20.09.2015,13:19:22.5597320,0.896971539,0.446291932,0.974458213,0.34404553,0.194759794,-0.082500487,0.170672881,1
20.09.2015,13:19:22.5645132,0.851004396,0.446146693,0.974679593,0.322213466,0.194759794,-0.082500487,0.170879133,1
20.09.2015,13:19:22.5693014,0.915069279,0.446146693,0.974402868,0.322213466,0.194873523,-0.082397361,0.170982258,1
20.09.2015,13:19:22.5741426,0.859463278,0.446220365,0.974624248,0.331589965,0.195100979,-0.082294235,0.17118851,1
20.09.2015,13:19:22.5789412,0.874311571,0.446128483,0.974513558,0.345122969,0.1953853,-0.082294235,0.171394761,1
20.09.2015,13:19:22.5837340,0.86249978,0.446233728,0.974624248,0.328627301,0.195897078,-0.082500487,0.171807263,1
20.09.2015,13:19:22.5884582,0.846558468,0.446233728,0.974679593,0.328627301,0.195783349,-0.082500487,0.17211664,1
20.09.2015,13:19:22.5932998,0.879405113,0.446249052,0.974568903,0.334013218,0.196238263,-0.082500487,0.172219766,1
20.09.2015,13:19:22.5981068,0.833867665,0.446226584,0.974734938,0.326740052,0.19646572,-0.082603612,0.172529142,1
20.09.2015,13:19:22.6029504,0.898158378,0.446138178,0.974458213,0.332830559,0.196920633,-0.082500487,0.172941645,1
20.09.2015,13:19:22.6077580,0.826367335,0.446138178,0.974734938,0.332830559,0.197261818,-0.082500487,0.173354147,1
20.09.2015,13:19:22.6124890,0.886021148,0.445942661,0.974458213,0.339735774,0.197489275,-0.082397361,0.173663524,1
20.09.2015,13:19:22.6172278,0.851383852,0.446053168,0.974624248,0.336963528,0.197489275,-0.082397361,0.173869775,1
20.09.2015,13:19:22.6221344,0.864496734,0.446053168,0.974513558,0.336963528,0.197375546,-0.082397361,0.173869775,1
20.09.2015,13:19:22.6269588,0.877926375,0.446082366,0.974458213,0.338066101,0.197773596,-0.082500487,0.173869775,1
20.09.2015,13:19:22.6316882,0.841061608,0.446218356,0.974568903,0.34024952,0.197773596,-0.082603612,0.173972901,1
20.09.2015,13:19:22.6364158,0.893953996,0.446236247,0.974402868,0.337968655,0.197716731,-0.082603612,0.173972901,1
20.09.2015,13:19:22.6413088,0.82111691,0.446236247,0.974734938,0.337968655,0.197318682,-0.082706738,0.17376665,1
20.09.2015,13:19:22.6460588,0.899216484,0.446159689,0.974458213,0.323148305,0.197034361,-0.082706738,0.173251022,1
20.09.2015,13:19:22.6508296,0.85377745,0.446159386,0.974679593,0.333859807,0.196693176,-0.082809863,0.172838519,1
20.09.2015,13:19:22.6557324,0.901197068,0.446159386,0.974458213,0.333859807,0.196408855,-0.082809863,0.172632268,1
20.09.2015,13:19:22.6605186,0.87783141,0.445982574,0.974568903,0.326202344,0.196579448,-0.082809863,0.172426017,1
20.09.2015,13:19:22.6652544,0.891110571,0.44590785,0.974458213,0.332521289,0.196408855,-0.082603612,0.172529142,1
20.09.2015,13:19:22.6700692,0.908145007,0.445781779,0.974402868,0.339964106,0.196351991,-0.082397361,0.172529142,1
20.09.2015,13:19:22.6749060,0.872328727,0.445781779,0.974513558,0.339964106,0.196238263,-0.082294235,0.172529142,1
20.09.2015,13:19:22.6796890,0.932402265,0.445853346,0.974236834,0.336956499,0.196351991,-0.08219111,0.172529142,1
20.09.2015,13:19:22.6844854,0.869474293,0.445925567,0.974458213,0.34000335,0.19646572,-0.08219111,0.172632268,1
20.09.2015,13:19:22.6893216,0.91638523,0.445925567,0.974236834,0.34000335,0.196693176,-0.08219111,0.172838519,1
20.09.2015,13:19:22.6940460,0.858926389,0.445974059,0.974513558,0.34459687,0.196920633,-0.082397361,0.17304477,1
20.09.2015,13:19:22.6989708,0.882294638,0.446029839,0.974402868,0.334067638,0.19675004,-0.082500487,0.173147896,1
20.09.2015,13:19:22.7036570,0.881150286,0.446017018,0.974458213,0.337812795,0.19646572,-0.082397361,0.172941645,1
20.09.2015,13:19:22.7085190,0.869704718,0.446017018,0.974458213,0.337812795,0.195783349,-0.08219111,0.172529142,1
20.09.2015,13:19:22.7132290,0.893972016,0.446108582,0.974347523,0.325162073,0.195555893,-0.082087984,0.17211664,1
20.09.2015,13:19:22.7181504,0.858297535,0.446089638,0.974458213,0.334253903,0.195157844,-0.081984858,0.171704138,1
20.09.2015,13:19:22.7228826,0.900080613,0.446077885,0.974292179,0.350856229,0.195044115,-0.082087984,0.171497886,1
20.09.2015,13:19:22.7277210,0.825978298,0.446077885,0.974624248,0.350856229,0.195100979,-0.082294235,0.171291635,1
20.09.2015,13:19:22.7324138,0.882331881,0.446262064,0.974402868,0.332753241,0.195044115,-0.082500487,0.17118851,1
20.09.2015,13:19:22.7372628,0.841197444,0.446284166,0.974624248,0.332668895,0.194646066,-0.082397361,0.171085384,1
20.09.2015,13:19:22.7421070,0.884791202,0.446284166,0.974402868,0.332668895,0.194191153,-0.082087984,0.170776007,1
20.09.2015,13:19:22.7469074,0.880142993,0.446303397,0.974402868,0.336367886,0.194077424,-0.081778607,0.170363505,1
20.09.2015,13:19:22.7517054,0.867448686,0.446189732,0.974402868,0.34259013,0.194077424,-0.081778607,0.170363505,1
20.09.2015,13:19:22.7564928,0.907334177,0.446144477,0.974236834,0.336664802,0.194589202,-0.081881733,0.17046663,1
