date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_PSS_VSL
20.09.2015,13:38:23.1885142,1.206227441,0.635666983,0.987242893,0.470364254,0.61475858,0.012581324,0.606687953,0
20.09.2015,13:38:23.1932674,1.253951085,0.635694761,0.987021513,0.468568221,0.614872308,0.012581324,0.606687953,0
20.09.2015,13:38:23.1981166,1.211713595,0.635637929,0.987242893,0.464969604,0.61475858,0.012581324,0.606687953,0
20.09.2015,13:38:23.2028802,1.258665924,0.635495848,0.987021513,0.466470266,0.614644852,0.012581324,0.606584827,0
20.09.2015,13:38:23.2077152,1.230622757,0.635495848,0.987187548,0.466470266,0.614701716,0.012581324,0.606584827,0
20.09.2015,13:38:23.2124156,1.246152583,0.635350546,0.987076858,0.475496653,0.614587988,0.012581324,0.606481701,0
20.09.2015,13:38:23.2172172,1.253714519,0.635260035,0.987076858,0.463894189,0.614815444,0.012581324,0.606584827,0
20.09.2015,13:38:23.2221324,1.238548996,0.635260035,0.987132203,0.463894189,0.614644852,0.01268445,0.606687953,0
20.09.2015,13:38:23.2269280,1.262084673,0.63519373,0.987021513,0.458432765,0.614872308,0.01268445,0.606687953,0
20.09.2015,13:38:23.2316142,1.22664127,0.635131763,0.987187548,0.475617954,0.614644852,0.012787575,0.606687953,0
20.09.2015,13:38:23.2364200,1.274784109,0.635182281,0.986966168,0.463493544,0.614701716,0.012787575,0.606687953,0
20.09.2015,13:38:23.2413664,1.227536841,0.635182281,0.987187548,0.463493544,0.61475858,0.01268445,0.606687953,0
20.09.2015,13:38:23.2461160,1.258313718,0.635162284,0.987021513,0.470047955,0.614815444,0.01268445,0.606791078,0
20.09.2015,13:38:23.2508176,1.240906423,0.635156942,0.987132203,0.470159405,0.614986037,0.012581324,0.606894204,0
20.09.2015,13:38:23.2557288,1.22909679,0.635156942,0.987132203,0.470159405,0.614872308,0.012581324,0.60699733,0
20.09.2015,13:38:23.2604672,1.236268536,0.635176748,0.987132203,0.478536315,0.615156629,0.012581324,0.60699733,0
20.09.2015,13:38:23.2653026,1.220375869,0.635204111,0.987187548,0.466357804,0.614929173,0.012581324,0.60699733,0
20.09.2015,13:38:23.2701120,1.243918859,0.635180941,0.987076858,0.462741456,0.615042901,0.012581324,0.60699733,0
20.09.2015,13:38:23.2749162,1.195074064,0.635180941,0.987298238,0.462741456,0.614929173,0.012478199,0.60699733,0
20.09.2015,13:38:23.2796556,1.242306241,0.635396758,0.987076858,0.477804941,0.614986037,0.012478199,0.60699733,0
20.09.2015,13:38:23.2844834,1.197541395,0.635460957,0.987298238,0.459163766,0.614986037,0.012478199,0.606894204,0
20.09.2015,13:38:23.2893258,1.230350597,0.635460957,0.987132203,0.459163766,0.614872308,0.012478199,0.60699733,0
20.09.2015,13:38:23.2940376,1.21076241,0.635546206,0.987242893,0.466533526,0.615099765,0.012478199,0.606894204,0
20.09.2015,13:38:23.2989706,1.216542268,0.635420135,0.987187548,0.470330654,0.614815444,0.012478199,0.606894204,0
20.09.2015,13:38:23.3036890,1.231586646,0.635381194,0.987132203,0.471748939,0.615042901,0.012478199,0.606791078,0
20.09.2015,13:38:23.3084186,1.208062841,0.635381194,0.987242893,0.471748939,0.614929173,0.012478199,0.606894204,0
20.09.2015,13:38:23.3132132,1.242103704,0.635424887,0.987076858,0.469299595,0.615213493,0.012375073,0.606894204,0
20.09.2015,13:38:23.3181754,1.221630605,0.635354277,0.987187548,0.466245342,0.615270358,0.012271947,0.60699733,0
20.09.2015,13:38:23.3228958,1.254978963,0.635414267,0.987021513,0.467000945,0.615270358,0.012375073,0.607100455,0
20.09.2015,13:38:23.3276314,1.226178655,0.635414267,0.987187548,0.467000945,0.615497814,0.012271947,0.607203581,0
20.09.2015,13:38:23.3324108,1.255500589,0.635397938,0.987021513,0.46413317,0.615327222,0.012271947,0.607306706,0
20.09.2015,13:38:23.3373742,1.252892697,0.635312562,0.987076858,0.477779967,0.615554678,0.012168822,0.607306706,0
20.09.2015,13:38:23.3420946,1.244669377,0.635312562,0.987076858,0.477779967,0.61544095,0.012065696,0.607409832,0
20.09.2015,13:38:23.3468178,1.258363402,0.635235733,0.987021513,0.459191882,0.615782135,0.011962571,0.607512958,0
20.09.2015,13:38:23.3516186,1.237027337,0.635189425,0.987132203,0.466062592,0.615668407,0.011962571,0.607616083,0
20.09.2015,13:38:23.3565366,1.271504084,0.635162715,0.986966168,0.470005995,0.615668407,0.011962571,0.607616083,0
20.09.2015,13:38:23.3612976,1.22693218,0.635162715,0.987187548,0.470005995,0.615554678,0.011962571,0.607616083,0
20.09.2015,13:38:23.3660558,1.257289559,0.635147981,0.987021513,0.470831673,0.615327222,0.012065696,0.607512958,0
20.09.2015,13:38:23.3710626,1.241519774,0.635114462,0.987132203,0.469542197,0.615327222,0.012065696,0.607306706,0
20.09.2015,13:38:23.3756752,1.251643242,0.635114462,0.987021513,0.469542197,0.615042901,0.012168822,0.607203581,0
20.09.2015,13:38:23.3804970,1.241239445,0.635197079,0.987076858,0.465936073,0.615270358,0.012065696,0.607100455,0
20.09.2015,13:38:23.3853104,1.222706537,0.635204446,0.987132203,0.470163932,0.615099765,0.012168822,0.607203581,0
20.09.2015,13:38:23.3901134,1.245892271,0.635163847,0.987021513,0.476395708,0.615213493,0.012271947,0.607203581,0
20.09.2015,13:38:23.3948848,1.202031492,0.635163847,0.987242893,0.476395708,0.615156629,0.012271947,0.607203581,0
20.09.2015,13:38:23.3997176,1.245564096,0.635294909,0.987021513,0.475382487,0.615270358,0.012375073,0.607203581,0
20.09.2015,13:38:23.4045534,1.212625423,0.635335955,0.987187548,0.458566313,0.615384086,0.012271947,0.607203581,0
20.09.2015,13:38:23.4093206,1.237890672,0.634604501,0.987021513,0.468020129,0.61544095,0.012271947,0.607409832,0
20.09.2015,13:38:23.4141508,1.21816545,0.635475325,0.987132203,0.468020129,0.615838999,0.012168822,0.607512958,0
20.09.2015,13:38:23.4189160,1.217806883,0.635568276,0.987076858,0.475382487,0.615838999,0.012168822,0.607719209,0
20.09.2015,13:38:23.4237290,1.238143466,0.635571433,0.987021513,0.476507477,0.616180184,0.012065696,0.607822334,0
20.09.2015,13:38:23.4285452,1.209180119,0.635571433,0.987132203,0.476507477,0.616009592,0.012168822,0.60792546,0
20.09.2015,13:38:23.4333518,1.246179981,0.635582707,0.986966168,0.47055185,0.616180184,0.012168822,0.60792546,0
20.09.2015,13:38:23.4381084,1.215515636,0.63557129,0.987132203,0.47001984,0.616066456,0.012168822,0.60792546,0
20.09.2015,13:38:23.4429470,1.262228672,0.635760731,0.986910823,0.468677328,0.615952728,0.012271947,0.607822334,0
20.09.2015,13:38:23.4476182,1.229099671,0.635760731,0.987076858,0.468677328,0.61612332,0.012168822,0.607822334,0
20.09.2015,13:38:23.4525726,1.25972298,0.635942359,0.986910823,0.476748908,0.616009592,0.012271947,0.607822334,0
20.09.2015,13:38:23.4572546,1.255471511,0.635818169,0.986966168,0.466853339,0.616066456,0.012375073,0.607719209,0
20.09.2015,13:38:23.4621312,1.248710888,0.635818169,0.986966168,0.466853339,0.615838999,0.012375073,0.607822334,0
20.09.2015,13:38:23.4669140,1.265373534,0.635678193,0.986910823,0.463774698,0.616009592,0.012375073,0.607719209,0
20.09.2015,13:38:23.4716616,1.242677442,0.63557054,0.987021513,0.467640571,0.615782135,0.012375073,0.607719209,0
20.09.2015,13:38:23.4764574,1.280893248,0.635495672,0.986855478,0.472785217,0.615838999,0.012375073,0.607616083,0
20.09.2015,13:38:23.4812970,1.234275937,0.635495672,0.987076858,0.472785217,0.615782135,0.012271947,0.607616083,0
20.09.2015,13:38:23.4861422,1.274379313,0.635560924,0.986855478,0.474381247,0.615782135,0.012271947,0.607719209,0
20.09.2015,13:38:23.4909606,1.24640242,0.635549985,0.987021513,0.472271471,0.615838999,0.012271947,0.607719209,0
20.09.2015,13:38:23.4957170,1.26059927,0.635549985,0.986910823,0.472271471,0.615725271,0.012271947,0.607822334,0
20.09.2015,13:38:23.5005364,1.242768689,0.635700629,0.987021513,0.469587565,0.615895864,0.012271947,0.607719209,0
20.09.2015,13:38:23.5052952,1.224305367,0.63567958,0.987076858,0.470680553,0.615611543,0.012375073,0.607719209,0
20.09.2015,13:38:23.5101820,1.248473218,0.635605861,0.986966168,0.475015016,0.615668407,0.012375073,0.607616083,0
20.09.2015,13:38:23.5149086,1.200775891,0.635605861,0.987187548,0.475015016,0.615497814,0.012375073,0.607512958,0
20.09.2015,13:38:23.5197726,1.235186329,0.635658212,0.987021513,0.476195918,0.615554678,0.012375073,0.607512958,0
20.09.2015,13:38:23.5244746,1.206102053,0.635590856,0.987187548,0.461623867,0.615497814,0.012478199,0.607409832,0
20.09.2015,13:38:23.5293862,1.235373476,0.635533433,0.987021513,0.466888483,0.615384086,0.012581324,0.607409832,0
20.09.2015,13:38:23.5340890,1.206921833,0.635533433,0.987187548,0.466888483,0.615384086,0.012478199,0.607306706,0
20.09.2015,13:38:23.5389188,1.227598301,0.635594332,0.987076858,0.472942195,0.615213493,0.012478199,0.607203581,0
20.09.2015,13:38:23.5437170,1.223698235,0.635551181,0.987132203,0.472103897,0.615270358,0.012271947,0.607100455,0
20.09.2015,13:38:23.5485702,1.211783208,0.635551181,0.987187548,0.472103897,0.615156629,0.012168822,0.607100455,0
20.09.2015,13:38:23.5533442,1.236556483,0.635568021,0.987076858,0.459132136,0.615327222,0.012168822,0.607100455,0
20.09.2015,13:38:23.5581076,1.208554804,0.635406692,0.987242893,0.479720784,0.615213493,0.012065696,0.607100455,0
20.09.2015,13:38:23.5629382,1.259446434,0.635381434,0.987021513,0.464990691,0.615213493,0.012168822,0.607100455,0
20.09.2015,13:38:23.5676778,1.217064685,0.635381434,0.987242893,0.464990691,0.615270358,0.012065696,0.607100455,0
20.09.2015,13:38:23.5725306,1.260872236,0.635522462,0.987021513,0.462674682,0.615156629,0.012065696,0.607100455,0
20.09.2015,13:38:23.5773036,1.240734091,0.635523531,0.987132203,0.472649645,0.615213493,0.012065696,0.60699733,0
20.09.2015,13:38:23.5821044,1.256483081,0.635523531,0.987021513,0.472649645,0.615099765,0.012168822,0.60699733,0
20.09.2015,13:38:23.5868702,1.267321729,0.635621409,0.986966168,0.463581405,0.615327222,0.012168822,0.60699733,0
20.09.2015,13:38:23.5917162,1.247580929,0.63554458,0.987021513,0.468701929,0.615156629,0.012271947,0.607100455,0
20.09.2015,13:38:23.5964174,1.281522856,0.635373636,0.986855478,0.475064964,0.615213493,0.012375073,0.607100455,0
20.09.2015,13:38:23.6013320,1.234621458,0.635373636,0.987076858,0.475064964,0.615042901,0.012478199,0.60699733,0
20.09.2015,13:38:23.6060640,1.270228354,0.635423101,0.986910823,0.475758904,0.614929173,0.012478199,0.606894204,0
20.09.2015,13:38:23.6108684,1.239567661,0.635453973,0.987076858,0.472285742,0.614815444,0.012581324,0.606791078,0
20.09.2015,13:38:23.6156142,1.255527062,0.635453973,0.986966168,0.472285742,0.614701716,0.012581324,0.606791078,0
20.09.2015,13:38:23.6205464,1.23629799,0.635630881,0.987076858,0.470269364,0.614872308,0.012581324,0.606687953,0
20.09.2015,13:38:23.6252616,1.226827192,0.63558773,0.987076858,0.468578924,0.614644852,0.012581324,0.606687953,0
20.09.2015,13:38:23.6301090,1.242596908,0.635440291,0.987021513,0.478275875,0.614815444,0.012581324,0.606687953,0
20.09.2015,13:38:23.6348448,1.208192317,0.635440291,0.987187548,0.478275875,0.614644852,0.012581324,0.606687953,0
20.09.2015,13:38:23.6397728,1.244802064,0.635323469,0.987021513,0.462889062,0.614872308,0.012581324,0.606791078,0
20.09.2015,13:38:23.6444586,1.209010522,0.6352763,0.987187548,0.474019634,0.614872308,0.012478199,0.606791078,0
20.09.2015,13:38:23.6492466,1.239492494,0.635241314,0.987021513,0.470293965,0.614986037,0.012478199,0.606894204,0
20.09.2015,13:38:23.6541358,1.209201505,0.635241314,0.987187548,0.470293965,0.615156629,0.012375073,0.60699733,0
20.09.2015,13:38:23.6589232,1.227277167,0.635336035,0.987076858,0.462952322,0.615099765,0.012478199,0.607100455,0
20.09.2015,13:38:23.6636570,1.221583727,0.635307188,0.987132203,0.484622775,0.615213493,0.012478199,0.60699733,0
20.09.2015,13:38:23.6685068,1.217508305,0.635307188,0.987132203,0.484622775,0.615042901,0.012478199,0.60699733,0
20.09.2015,13:38:23.6733686,1.24002845,0.635313503,0.987021513,0.461402458,0.615156629,0.012581324,0.60699733,0
20.09.2015,13:38:23.6781322,1.20747755,0.635287973,0.987187548,0.483156459,0.614872308,0.012581324,0.606791078,0
20.09.2015,13:38:23.6828976,1.256468443,0.635264005,0.986966168,0.469014713,0.614929173,0.012581324,0.606687953,0
20.09.2015,13:38:23.6876762,1.226352341,0.635264005,0.987132203,0.469014713,0.614815444,0.012581324,0.606687953,0
20.09.2015,13:38:23.6924410,1.255276639,0.635285054,0.986966168,0.461782017,0.614701716,0.01268445,0.606584827,0
20.09.2015,13:38:23.6972138,1.242561444,0.635336338,0.987076858,0.47703789,0.614644852,0.012581324,0.606481701,0
20.09.2015,13:38:23.7021164,1.246520957,0.635336338,0.987021513,0.47703789,0.614360531,0.012581324,0.606378576,0
20.09.2015,13:38:23.7069176,1.258993191,0.635473156,0.987021513,0.462456787,0.614417395,0.012478199,0.606172325,0
20.09.2015,13:38:23.7116150,1.242227161,0.635597346,0.987076858,0.467626513,0.61407621,0.012375073,0.606069199,0
20.09.2015,13:38:23.7164634,1.269831278,0.635452043,0.986966168,0.470423414,0.614189938,0.012271947,0.606069199,0
20.09.2015,13:38:23.7213726,1.222777212,0.635452043,0.987187548,0.470423414,0.614019346,0.012168822,0.606069199,0
20.09.2015,13:38:23.7261238,1.269349626,0.635363638,0.986966168,0.472132012,0.614019346,0.012168822,0.605966073,0
20.09.2015,13:38:23.7308194,1.23000562,0.635286601,0.987187548,0.469920371,0.613905617,0.012168822,0.605966073,0
20.09.2015,13:38:23.7356694,1.259325231,0.635286601,0.987021513,0.469920371,0.613735025,0.012168822,0.605862948,0
20.09.2015,13:38:23.7405730,1.228605924,0.635357737,0.987187548,0.4676476,0.613848753,0.012168822,0.605862948,0
20.09.2015,13:38:23.7453032,1.23532695,0.635389311,0.987132203,0.467756547,0.613678161,0.012168822,0.605862948,0
20.09.2015,13:38:23.7500174,1.237192983,0.635333754,0.987132203,0.471326036,0.613905617,0.012168822,0.605862948,0
20.09.2015,13:38:23.7549664,1.208902979,0.635333754,0.987242893,0.471326036,0.613678161,0.012271947,0.605862948,0
20.09.2015,13:38:23.7596910,1.241978491,0.635105372,0.987076858,0.462502475,0.613848753,0.012375073,0.605862948,0
20.09.2015,13:38:23.7644804,1.194486384,0.634886956,0.987298238,0.474843768,0.613507568,0.012478199,0.605656697,0
20.09.2015,13:38:23.7692674,1.24195591,0.634730125,0.987076858,0.468283712,0.613450704,0.012581324,0.605553571,0
20.09.2015,13:38:23.7741044,1.196703649,0.634730125,0.987298238,0.468283712,0.61339384,0.012478199,0.605450445,0
20.09.2015,13:38:23.7788598,1.226080927,0.634661716,0.987132203,0.459968571,0.613223247,0.012478199,0.60534732,0
20.09.2015,13:38:23.7837062,1.220513752,0.634687357,0.987187548,0.47254975,0.61339384,0.012375073,0.605244194,0
20.09.2015,13:38:23.7885110,1.213983696,0.634687357,0.987187548,0.47254975,0.613166383,0.012375073,0.605244194,0
20.09.2015,13:38:23.7932168,1.241735637,0.634627368,0.987076858,0.460555481,0.61339384,0.012271947,0.605141069,0
20.09.2015,13:38:23.7981722,1.205188622,0.634627368,0.987242893,0.469018227,0.613109519,0.012271947,0.605141069,0
20.09.2015,13:38:23.8028938,1.257066738,0.634584632,0.987021513,0.477405361,0.613336976,0.012271947,0.605141069,0
20.09.2015,13:38:23.8076186,1.220346748,0.634584632,0.987187548,0.477405361,0.613280112,0.012168822,0.605141069,0
20.09.2015,13:38:23.8124094,1.26207333,0.634594104,0.986966168,0.461462203,0.61339384,0.012168822,0.605244194,0
20.09.2015,13:38:23.8173756,1.233685164,0.63478557,0.987132203,0.477119947,0.613564432,0.012168822,0.60534732,0
20.09.2015,13:38:23.8220970,1.248463309,0.63478557,0.987021513,0.477119947,0.613450704,0.012271947,0.605450445,0
20.09.2015,13:38:23.8268240,1.257307177,0.634923202,0.987021513,0.464087482,0.613678161,0.012375073,0.605450445,0
20.09.2015,13:38:23.8316148,1.247983436,0.635023185,0.987021513,0.467960384,0.613336976,0.012478199,0.60534732,0
20.09.2015,13:38:23.8365756,1.273214966,0.634994338,0.986910823,0.474519109,0.613507568,0.012478199,0.605244194,0
20.09.2015,13:38:23.8413008,1.233612987,0.634994338,0.987076858,0.474519109,0.613336976,0.012581324,0.605244194,0
20.09.2015,13:38:23.8460196,1.279728485,0.635009073,0.986855478,0.45880178,0.613564432,0.012581324,0.60534732,0
20.09.2015,13:38:23.8508648,1.24504522,0.635118576,0.987021513,0.47579277,0.613564432,0.012581324,0.60534732,0
20.09.2015,13:38:23.8557630,1.273193191,0.635201177,0.986855478,0.474641315,0.613621297,0.012581324,0.605553571,0
20.09.2015,13:38:23.8605080,1.251941547,0.635201177,0.986966168,0.474641315,0.613905617,0.012581324,0.605656697,0
20.09.2015,13:38:23.8653094,1.261039732,0.635310632,0.986855478,0.473741621,0.613905617,0.012787575,0.605759822,0
20.09.2015,13:38:23.8701844,1.261471563,0.635348026,0.986855478,0.47792981,0.614303667,0.012787575,0.605966073,0
20.09.2015,13:38:23.8748642,1.229507402,0.635348026,0.986966168,0.47792981,0.614303667,0.012787575,0.606172325,0
20.09.2015,13:38:23.8796878,1.242892889,0.635403806,0.986910823,0.470104186,0.614644852,0.01268445,0.606378576,0
20.09.2015,13:38:23.8844848,1.201322435,0.635303823,0.987132203,0.46807636,0.614587988,0.012581324,0.606481701,0
20.09.2015,13:38:23.8893210,1.230356773,0.635245061,0.987021513,0.481779335,0.614644852,0.012478199,0.606584827,0
20.09.2015,13:38:23.8940576,1.196348113,0.635245061,0.987242893,0.481779335,0.614644852,0.012375073,0.606584827,0
20.09.2015,13:38:23.8989148,1.22728683,0.635068249,0.987076858,0.459272714,0.614474259,0.012478199,0.606481701,0
20.09.2015,13:38:23.9037316,1.212690532,0.63499142,0.987187548,0.45618353,0.614587988,0.012478199,0.606378576,0
20.09.2015,13:38:23.9085002,1.21848174,0.63499142,0.987132203,0.45618353,0.614303667,0.012478199,0.606378576,0
20.09.2015,13:38:23.9133574,1.223790368,0.634918769,0.987132203,0.47368784,0.614531123,0.012375073,0.60627545,0
20.09.2015,13:38:23.9181094,1.212415227,0.634950343,0.987187548,0.471755968,0.614360531,0.012271947,0.606378576,0
20.09.2015,13:38:23.9229404,1.253041355,0.634939053,0.987021513,0.480584163,0.614474259,0.012271947,0.60627545,0
20.09.2015,13:38:23.9276680,1.207747112,0.634939053,0.987242893,0.480584163,0.614474259,0.012168822,0.606378576,0
20.09.2015,13:38:23.9325750,1.263280327,0.634940408,0.986966168,0.46200694,0.614417395,0.012271947,0.60627545,0
20.09.2015,13:38:23.9372798,1.223122106,0.634995343,0.987187548,0.474522677,0.614587988,0.012168822,0.60627545,0
20.09.2015,13:38:23.9421316,1.26593956,0.634995343,0.986966168,0.474522677,0.614531123,0.012168822,0.606378576,0
20.09.2015,13:38:23.9468932,1.246903031,0.635141347,0.987076858,0.464558416,0.614929173,0.011962571,0.606481701,0
20.09.2015,13:38:23.9517360,1.249631054,0.635333946,0.987021513,0.466786565,0.614815444,0.011962571,0.606687953,0
20.09.2015,13:38:23.9564976,1.262945122,0.635432238,0.986966168,0.475104208,0.615099765,0.012065696,0.606791078,0
20.09.2015,13:38:23.9613190,1.239740321,0.635432238,0.987076858,0.475104208,0.614986037,0.012168822,0.606894204,0
20.09.2015,13:38:23.9661334,1.273284408,0.635442763,0.986910823,0.459146194,0.615213493,0.012271947,0.60699733,0
20.09.2015,13:38:23.9708996,1.241500426,0.635451804,0.987076858,0.475400325,0.615327222,0.012168822,0.607100455,0
20.09.2015,13:38:23.9756742,1.273324764,0.635426976,0.986910823,0.471777055,0.615384086,0.012168822,0.607306706,0
20.09.2015,13:38:23.9805154,1.231300648,0.635426976,0.987132203,0.471777055,0.615725271,0.012065696,0.607409832,0
20.09.2015,13:38:23.9853410,1.252012253,0.635480651,0.987021513,0.472318277,0.615611543,0.012065696,0.607719209,0
20.09.2015,13:38:23.9900592,1.235065601,0.635567191,0.987132203,0.468657413,0.615782135,0.011962571,0.607719209,0
20.09.2015,13:38:23.9949452,1.222112347,0.635567191,0.987187548,0.468657413,0.615554678,0.012065696,0.607719209,0
20.09.2015,13:38:23.9997518,1.243511673,0.635471418,0.987076858,0.464470555,0.615668407,0.012065696,0.607719209,0
20.09.2015,13:38:24.0045448,1.19479992,0.63533039,0.987298238,0.462042084,0.615497814,0.011962571,0.607616083,0
20.09.2015,13:38:24.0093546,1.244700575,0.63507694,0.987076858,0.465408908,0.615497814,0.011962571,0.607616083,0
20.09.2015,13:38:24.0141162,1.198482481,0.63507694,0.987298238,0.465408908,0.615611543,0.011859445,0.607616083,0
20.09.2015,13:38:24.0189204,1.229118979,0.634974246,0.987132203,0.472792352,0.615611543,0.011859445,0.607616083,0
20.09.2015,13:38:24.0237314,1.200246506,0.634866896,0.987298238,0.457596331,0.615782135,0.011756319,0.607616083,0
20.09.2015,13:38:24.0285184,1.217212655,0.634866896,0.987187548,0.457596331,0.615668407,0.011756319,0.607719209,0
20.09.2015,13:38:24.0333054,1.211491376,0.634796621,0.987242893,0.473773464,0.615895864,0.011653194,0.607719209,0
20.09.2015,13:38:24.0380814,1.199490208,0.634860374,0.987298238,0.471263948,0.615668407,0.011653194,0.607719209,0
20.09.2015,13:38:24.0429512,1.240357185,0.634886685,0.987132203,0.467795206,0.615782135,0.011653194,0.607616083,0
20.09.2015,13:38:24.0477608,1.207393029,0.634886685,0.987298238,0.467795206,0.615838999,0.011550068,0.607719209,0
20.09.2015,13:38:24.0524866,1.252550579,0.634897369,0.987076858,0.468718063,0.615952728,0.011550068,0.607719209,0
20.09.2015,13:38:24.0572744,1.219425345,0.634904131,0.987242893,0.474536947,0.616066456,0.011550068,0.607822334,0
20.09.2015,13:38:24.0621160,1.249846043,0.634904131,0.987076858,0.474536947,0.615952728,0.011653194,0.60792546,0
20.09.2015,13:38:24.0668706,1.246756803,0.634919917,0.987132203,0.465588144,0.616066456,0.011653194,0.607822334,0
20.09.2015,13:38:24.0718372,1.238605436,0.634926886,0.987132203,0.462889062,0.615895864,0.011653194,0.60792546,0
20.09.2015,13:38:24.0765000,1.268756116,0.635112787,0.987021513,0.472678187,0.616009592,0.011550068,0.607822334,0
20.09.2015,13:38:24.0812498,1.238147459,0.635112787,0.987132203,0.472678187,0.615838999,0.011446943,0.607822334,0
20.09.2015,13:38:24.0860772,1.262277116,0.635102263,0.987021513,0.456127299,0.616009592,0.011446943,0.607822334,0
20.09.2015,13:38:24.0909226,1.230008371,0.635151919,0.987187548,0.475514491,0.615838999,0.011343817,0.607822334,0
20.09.2015,13:38:24.0956984,1.27228462,0.634979253,0.986966168,0.470107701,0.615668407,0.011446943,0.607822334,0
20.09.2015,13:38:24.1005426,1.217913926,0.634979253,0.987242893,0.470107701,0.615725271,0.011343817,0.607719209,0
20.09.2015,13:38:24.1052546,1.250259652,0.635070817,0.987076858,0.470624322,0.615611543,0.011343817,0.607719209,0
20.09.2015,13:38:24.1100828,1.233947408,0.635164836,0.987187548,0.466495399,0.615782135,0.011240691,0.607719209,0
20.09.2015,13:38:24.1148436,1.225929366,0.635164836,0.987187548,0.466495399,0.615668407,0.011240691,0.607822334,0
20.09.2015,13:38:24.1197682,1.237161004,0.635138524,0.987132203,0.463338909,0.615952728,0.011240691,0.607822334,0
20.09.2015,13:38:24.1244576,1.209588158,0.635018545,0.987242893,0.465166412,0.615838999,0.011343817,0.60792546,0
20.09.2015,13:38:24.1293404,1.246614421,0.634898023,0.987076858,0.465162898,0.615952728,0.011446943,0.60792546,0
20.09.2015,13:38:24.1340852,1.199112185,0.634898023,0.987298238,0.465162898,0.616009592,0.011446943,0.608028586,0
20.09.2015,13:38:24.1389568,1.228267263,0.634826696,0.987132203,0.476559821,0.616066456,0.011446943,0.608028586,0
20.09.2015,13:38:24.1436554,1.212858258,0.634783545,0.987242893,0.458148096,0.616180184,0.011343817,0.608028586,0
20.09.2015,13:38:24.1484838,1.225969789,0.634783545,0.987132203,0.458148096,0.616180184,0.011343817,0.608131711,0
20.09.2015,13:38:24.1533746,1.218078659,0.634783338,0.987187548,0.473966119,0.616407641,0.011240691,0.608234837,0
20.09.2015,13:38:24.1581142,1.213885365,0.634884134,0.987187548,0.472472912,0.616237049,0.011343817,0.608234837,0
20.09.2015,13:38:24.1628724,1.248083194,0.634944124,0.987021513,0.46989332,0.616293913,0.011343817,0.608131711,0
20.09.2015,13:38:24.1677006,1.213686051,0.634944124,0.987187548,0.46989332,0.61612332,0.011343817,0.608028586,0
20.09.2015,13:38:24.1725502,1.257711755,0.634932371,0.986966168,0.470159405,0.616180184,0.011343817,0.608028586,0
20.09.2015,13:38:24.1773088,1.225705634,0.634955509,0.987132203,0.476763179,0.61612332,0.011240691,0.60792546,0
20.09.2015,13:38:24.1820558,1.266546053,0.634972349,0.986910823,0.467197753,0.616180184,0.011343817,0.608028586,0
20.09.2015,13:38:24.1869068,1.235530153,0.634972349,0.987076858,0.467197753,0.616350777,0.011343817,0.608028586,0
20.09.2015,13:38:24.1917394,1.251778928,0.63500641,0.986966168,0.467278585,0.616237049,0.011446943,0.608131711,0
20.09.2015,13:38:24.1964504,1.257693466,0.635191243,0.986966168,0.478101058,0.616350777,0.011550068,0.608131711,0
20.09.2015,13:38:24.2012768,1.239684098,0.635191243,0.987021513,0.478101058,0.616237049,0.011653194,0.608131711,0
20.09.2015,13:38:24.2061030,1.273860298,0.635263862,0.986855478,0.460214581,0.616407641,0.011653194,0.608131711,0
20.09.2015,13:38:24.2109246,1.239502001,0.635374034,0.987021513,0.479032222,0.616293913,0.011653194,0.608131711,0
20.09.2015,13:38:24.2156176,1.284764271,0.635323931,0.986800133,0.47402629,0.616407641,0.011756319,0.608234837,0
20.09.2015,13:38:24.2205670,1.240027355,0.635323931,0.987021513,0.47402629,0.616407641,0.011756319,0.608234837,0
20.09.2015,13:38:24.2253024,1.268195974,0.635382869,0.986855478,0.474353132,0.616293913,0.011859445,0.608234837,0
20.09.2015,13:38:24.2300358,1.248863626,0.63554206,0.986966168,0.471736319,0.616237049,0.011859445,0.608131711,0
20.09.2015,13:38:24.2348454,1.237730362,0.63554206,0.986966168,0.471736319,0.615895864,0.011962571,0.608028586,0
20.09.2015,13:38:24.2397780,1.251075681,0.635526273,0.986910823,0.470054984,0.616009592,0.011962571,0.607822334,0
20.09.2015,13:38:24.2445030,1.221293578,0.635595735,0.987021513,0.46943293,0.615725271,0.011962571,0.607719209,0
20.09.2015,13:38:24.2492164,1.257759943,0.635502131,0.986855478,0.469868719,0.615838999,0.012065696,0.607719209,0
20.09.2015,13:38:24.2541370,1.211279036,0.635502131,0.987076858,0.469868719,0.615725271,0.012168822,0.607719209,0
20.09.2015,13:38:24.2588832,1.25533711,0.635474001,0.986855478,0.48147965,0.615782135,0.012271947,0.607616083,0
20.09.2015,13:38:24.2636936,1.220689771,0.635421379,0.987021513,0.462650081,0.615782135,0.012478199,0.607616083,0
20.09.2015,13:38:24.2685296,1.235860062,0.635421379,0.986910823,0.462650081,0.615725271,0.012581324,0.607616083,0
20.09.2015,13:38:24.2733674,1.22734181,0.635434853,0.986966168,0.483820047,0.616009592,0.012581324,0.607616083,0
