date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_LHVG_iSelectedInput
20.09.2015,13:23:01.9052480,0.890482995,0.460794003,0.974347523,0.347608736,0.193110733,-0.07466294,0.172632268,1
20.09.2015,13:23:01.9101646,0.95008406,0.460791899,0.974126144,0.345932353,0.193167597,-0.07466294,0.172529142,1
20.09.2015,13:23:01.9148342,0.900144216,0.460791899,0.974347523,0.345932353,0.193167597,-0.074766066,0.172529142,1
20.09.2015,13:23:01.9197600,0.955554151,0.460661554,0.974126144,0.355718975,0.193224462,-0.074869192,0.172529142,1
20.09.2015,13:23:01.9244704,0.895317728,0.460699442,0.974402868,0.335237943,0.19333819,-0.074869192,0.172632268,1
20.09.2015,13:23:01.9293820,0.918760435,0.460699442,0.974292179,0.335237943,0.193110733,-0.074869192,0.172632268,1
20.09.2015,13:23:01.9340894,0.912272012,0.460688487,0.974347523,0.352996836,0.192940141,-0.074766066,0.172529142,1
20.09.2015,13:23:01.9389210,0.881135932,0.46073151,0.974458213,0.342660419,0.192712684,-0.074766066,0.172426017,1
20.09.2015,13:23:01.9437146,0.910516981,0.460779923,0.974347523,0.340846973,0.192826412,-0.074869192,0.172219766,1
20.09.2015,13:23:01.9485722,0.857028409,0.460779923,0.974568903,0.340846973,0.192598956,-0.074869192,0.17211664,1
20.09.2015,13:23:01.9533434,0.912458369,0.460663468,0.974347523,0.345561794,0.192428363,-0.074972317,0.172013514,1
20.09.2015,13:23:01.9581072,0.852138086,0.460568747,0.974624248,0.333305007,0.192314635,-0.074972317,0.171807263,1
20.09.2015,13:23:01.9629390,0.915029488,0.460568747,0.974347523,0.333305007,0.192087178,-0.074972317,0.171601012,1
20.09.2015,13:23:01.9676806,0.86932175,0.4604034,0.974568903,0.357199562,0.191916586,-0.074972317,0.171394761,1
20.09.2015,13:23:01.9725408,0.889168909,0.460403464,0.974458213,0.345563338,0.191859721,-0.075075443,0.171291635,1
20.09.2015,13:23:01.9772676,0.896612729,0.460563437,0.974458213,0.343032948,0.192030314,-0.075075443,0.17118851,1
20.09.2015,13:23:01.9821120,0.868026246,0.460563437,0.974568903,0.343032948,0.191916586,-0.075075443,0.17118851,1
20.09.2015,13:23:01.9868622,0.926226736,0.460569847,0.974347523,0.347306389,0.192257771,-0.075178568,0.171291635,1
20.09.2015,13:23:01.9916840,0.868953125,0.460612998,0.974568903,0.336113036,0.192428363,-0.075178568,0.171497886,1
20.09.2015,13:23:01.9964160,0.936157384,0.460820331,0.974292179,0.344656615,0.19265582,-0.075075443,0.171807263,1
20.09.2015,13:23:02.0013290,0.883850657,0.460530906,0.974513558,0.344656615,0.192712684,-0.075075443,0.171910389,1
20.09.2015,13:23:02.0060672,0.945149645,0.460399493,0.974236834,0.352946889,0.192883277,-0.074972317,0.172013514,1
20.09.2015,13:23:02.0108548,0.896973625,0.460340556,0.974458213,0.336141152,0.192997005,-0.075075443,0.172219766,1
20.09.2015,13:23:02.0156176,0.914033451,0.460340556,0.974347523,0.336141152,0.193167597,-0.075178568,0.172322891,1
20.09.2015,13:23:02.0205500,0.935940032,0.460184028,0.974292179,0.348993901,0.193281326,-0.075178568,0.172426017,1
20.09.2015,13:23:02.0252630,0.901879971,0.460396495,0.974402868,0.3502059,0.192997005,-0.075075443,0.172426017,1
20.09.2015,13:23:02.0300860,0.954481213,0.460475429,0.974181489,0.346006156,0.193053869,-0.074972317,0.172322891,1
20.09.2015,13:23:02.0348180,0.887772203,0.460475429,0.974458213,0.346006156,0.19265582,-0.074869192,0.172219766,1
20.09.2015,13:23:02.0397738,0.954720514,0.460536185,0.974181489,0.346195935,0.192485227,-0.074869192,0.172013514,1
20.09.2015,13:23:02.0444624,0.901087555,0.46051496,0.974402868,0.347238603,0.192314635,-0.074869192,0.171807263,1
20.09.2015,13:23:02.0492368,0.91977414,0.46051496,0.974292179,0.347238603,0.192257771,-0.074869192,0.171704138,1
20.09.2015,13:23:02.0541334,0.89747283,0.460442341,0.974402868,0.34240738,0.192257771,-0.074869192,0.171601012,1
20.09.2015,13:23:02.0589250,0.877660281,0.4604318,0.974458213,0.355433561,0.192144042,-0.074869192,0.171704138,1
20.09.2015,13:23:02.0636564,0.905873065,0.460546693,0.974402868,0.34589018,0.192200907,-0.074972317,0.171601012,1
20.09.2015,13:23:02.0685064,0.853333167,0.460546693,0.974624248,0.34589018,0.191916586,-0.074972317,0.171394761,1
20.09.2015,13:23:02.0732972,0.921143001,0.460593495,0.974402868,0.343902823,0.191859721,-0.075075443,0.17118851,1
20.09.2015,13:23:02.0781092,0.849348913,0.460684022,0.974734938,0.331828946,0.191632265,-0.075178568,0.170982258,1
20.09.2015,13:23:02.0828734,0.90162399,0.460684022,0.974513558,0.331828946,0.191689129,-0.07538482,0.170879133,1
20.09.2015,13:23:02.0876834,0.860035708,0.460423014,0.974734938,0.342913458,0.191689129,-0.075487945,0.170776007,1
20.09.2015,13:23:02.0924826,0.891266331,0.460262547,0.974568903,0.339659096,0.191575401,-0.07538482,0.170879133,1
20.09.2015,13:23:02.0972264,0.88106457,0.460182704,0.974624248,0.35117732,0.191745993,-0.07538482,0.170879133,1
20.09.2015,13:23:02.1021226,0.87979819,0.460182704,0.974568903,0.35117732,0.191575401,-0.075178568,0.170879133,1
20.09.2015,13:23:02.1069216,0.921415752,0.460243348,0.974402868,0.346696315,0.191689129,-0.075075443,0.170879133,1
20.09.2015,13:23:02.1116148,0.861403545,0.460342278,0.974624248,0.343001319,0.191518536,-0.075075443,0.170776007,1
