date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_SM_iStatusSignals
20.09.2015,11:19:23.1429432,0.963082813,0.51739722,1.003016198,0.377277552,34154
20.09.2015,11:19:23.1477662,0.971549641,0.517441024,1.002960853,0.390682226,34154
20.09.2015,11:19:23.1525998,0.972039001,0.517438919,1.002960853,0.380001235,34154
20.09.2015,11:19:23.1572256,0.952010847,0.517438919,1.003071543,0.380001235,34154
20.09.2015,11:19:23.1621304,0.978529455,0.517392611,1.002960853,0.370554448,34154
20.09.2015,11:19:23.1669862,0.941775775,0.517530435,1.003126888,0.384024938,34154
20.09.2015,11:19:23.1718256,0.983798589,0.517530435,1.002960853,0.384024938,34154
20.09.2015,11:19:23.1764660,0.9484404,0.517479917,1.003126888,0.381568671,34154
20.09.2015,11:19:23.1813124,0.984427494,0.517496756,1.002960853,0.367212225,34154
20.09.2015,11:19:23.1861890,0.958763255,0.517365439,1.003071543,0.376240795,34154
20.09.2015,11:19:23.1908792,0.969344736,0.517365439,1.003016198,0.376240795,34154
20.09.2015,11:19:23.1955776,0.981198532,0.517387939,1.002960853,0.388787789,34154
20.09.2015,11:19:23.2005184,0.95883409,0.517390044,1.003071543,0.376015872,34154
20.09.2015,11:19:23.2053356,0.99681115,0.517471083,1.002905508,0.377298639,34154
20.09.2015,11:19:23.2101448,0.960373252,0.517471083,1.003071543,0.377298639,34154
20.09.2015,11:19:23.2147480,0.991897625,0.517443304,1.002905508,0.391463548,34154
20.09.2015,11:19:23.2197300,0.966824511,0.517380157,1.003016198,0.372406553,34154
20.09.2015,11:19:23.2245806,0.987463302,0.517380157,1.002905508,0.372406553,34154
20.09.2015,11:19:23.2291748,0.975114813,0.517263335,1.002960853,0.375973699,34154
20.09.2015,11:19:23.2339418,0.964318129,0.517381226,1.003016198,0.383315343,34154
20.09.2015,11:19:23.2388758,0.991949267,0.517368612,1.002905508,0.382697761,34154
20.09.2015,11:19:23.2437108,0.956116619,0.517368612,1.003071543,0.382697761,34154
20.09.2015,11:19:23.2485176,0.993147599,0.517374927,1.002905508,0.376107247,34154
20.09.2015,11:19:23.2532930,0.953892298,0.51726021,1.003071543,0.374061849,34154
20.09.2015,11:19:23.2580566,0.987334503,0.51726021,1.002905508,0.374061849,34154
20.09.2015,11:19:23.2629784,0.962884281,0.517305082,1.003016198,0.389223046,34154
20.09.2015,11:19:23.2677396,0.972140262,0.517391383,1.002960853,0.380721693,34154
20.09.2015,11:19:23.2726484,0.983947784,0.517663968,1.002905508,0.380813069,34154
20.09.2015,11:19:23.2772744,0.957496589,0.517663968,1.003016198,0.380813069,34154
20.09.2015,11:19:23.2821968,0.99425766,0.51772222,1.002850163,0.373763122,34154
20.09.2015,11:19:23.2868968,0.95420689,0.517715507,1.003016198,0.387635429,34154
20.09.2015,11:19:23.2917432,1.003384559,0.517715507,1.002794818,0.387635429,34154
20.09.2015,11:19:23.2965190,0.952286475,0.517543957,1.003016198,0.38589142,34154
20.09.2015,11:19:23.3013268,0.974861989,0.51764815,1.002905508,0.374683903,34154
20.09.2015,11:19:23.3061188,0.968439211,0.517671654,1.002960853,0.39350426,34154
20.09.2015,11:19:23.3107452,0.969697828,0.517671654,1.002960853,0.39350426,34154
20.09.2015,11:19:23.3155256,0.995409258,0.517639028,1.002850163,0.373418708,34154
20.09.2015,11:19:23.3205512,0.955362976,0.517537993,1.003016198,0.375773376,34154
20.09.2015,11:19:23.3253488,0.998772185,0.517644339,1.002850163,0.382556226,34154
20.09.2015,11:19:23.3299372,0.962468459,0.517644339,1.003016198,0.382556226,34154
20.09.2015,11:19:23.3347912,0.988167534,0.517687074,1.002905508,0.391028291,34154
20.09.2015,11:19:23.3397544,0.96845854,0.517836523,1.003016198,0.371735296,34154
20.09.2015,11:19:23.3445306,0.988963952,0.517836523,1.002905508,0.371735296,34154
20.09.2015,11:19:23.3491362,0.987166174,0.517737592,1.002905508,0.373186756,34154
20.09.2015,11:19:23.3541780,0.97007131,0.517788875,1.002960853,0.397182537,34154
20.09.2015,11:19:23.3589812,1.007566752,0.51779519,1.002794818,0.379691966,34154
20.09.2015,11:19:23.3637350,0.957198453,0.51779519,1.003016198,0.379691966,34154
20.09.2015,11:19:23.3684654,0.992379711,0.518050936,1.002850163,0.3805284,34154
20.09.2015,11:19:23.3733410,0.959235176,0.518066372,1.003016198,0.37414971,34154
20.09.2015,11:19:23.3781624,0.984531217,0.518066372,1.002905508,0.37414971,34154
20.09.2015,11:19:23.3829098,0.960712947,0.518004118,1.003016198,0.386868378,34154
20.09.2015,11:19:23.3877178,0.961164002,0.517823096,1.003016198,0.378349453,34154
20.09.2015,11:19:23.3924720,0.979459886,0.518042006,1.002960853,0.379864173,34154
20.09.2015,11:19:23.3973164,0.946893622,0.518042006,1.003126888,0.379864173,34154
20.09.2015,11:19:23.4020496,0.976489349,0.518059005,1.003016198,0.370203005,34154
20.09.2015,11:19:23.4068738,0.942547541,0.518069816,1.003182233,0.382462295,34154
20.09.2015,11:19:23.4115730,0.990752498,0.518069816,1.002960853,0.382462295,34154
20.09.2015,11:19:23.4164596,0.952864328,0.517857221,1.003126888,0.378964479,34154
20.09.2015,11:19:23.4213112,0.971722237,0.517854064,1.003016198,0.377147518,34154
20.09.2015,11:19:23.4259440,0.970032085,0.51780278,1.003016198,0.390610873,34154
20.09.2015,11:19:23.4307610,0.968461162,0.51780278,1.003016198,0.390610873,34154
20.09.2015,11:19:23.4356298,0.982057703,0.517718584,1.002960853,0.374350032,34154
20.09.2015,11:19:23.4404824,0.958887464,0.517665962,1.003071543,0.375091577,34154
20.09.2015,11:19:23.4452064,0.998358931,0.517665962,1.002905508,0.375091577,34154
20.09.2015,11:19:23.4499360,0.96351421,0.517776948,1.003071543,0.377411101,34154
20.09.2015,11:19:23.4549306,0.983148756,0.51781482,1.002960853,0.391310138,34154
20.09.2015,11:19:23.4596958,0.963363173,0.517831659,1.003071543,0.370919949,34154
20.09.2015,11:19:23.4645140,0.974782628,0.517831659,1.003016198,0.370919949,34154
20.09.2015,11:19:23.4694536,0.979443135,0.517728519,1.003016198,0.370828574,34154
20.09.2015,11:19:23.4741822,0.967766732,0.517819333,1.003071543,0.393168899,34154
20.09.2015,11:19:23.4789102,1.003453895,0.51782249,1.002905508,0.374571441,34154
20.09.2015,11:19:23.4836820,0.962884578,0.51782249,1.003071543,0.374571441,34154
20.09.2015,11:19:23.4884028,0.992545321,0.518001407,1.002905508,0.379393239,34154
20.09.2015,11:19:23.4931934,0.956278565,0.518074791,1.003071543,0.37883093,34154
20.09.2015,11:19:23.4980004,0.978246502,0.518074791,1.002960853,0.37883093,34154
20.09.2015,11:19:23.5029146,0.966860523,0.518138449,1.003016198,0.387057465,34154
20.09.2015,11:19:23.5075290,0.956134002,0.518056358,1.003071543,0.379228061,34154
20.09.2015,11:19:23.5123994,0.983748028,0.518148973,1.002960853,0.377924207,34154
20.09.2015,11:19:23.5171636,0.947863214,0.518148973,1.003126888,0.377924207,34154
20.09.2015,11:19:23.5221500,0.984702153,0.51815583,1.002960853,0.370501732,34154
20.09.2015,11:19:23.5267264,0.950209221,0.518121673,1.003126888,0.383097342,34154
20.09.2015,11:19:23.5316932,0.972760703,0.518121673,1.003016198,0.383097342,34154
20.09.2015,11:19:23.5363554,0.944039725,0.517924865,1.003182233,0.379551388,34154
20.09.2015,11:19:23.5413118,0.967976755,0.517813305,1.003071543,0.374385177,34154
20.09.2015,11:19:23.5459300,0.971331184,0.517739059,1.003071543,0.374662817,34154
20.09.2015,11:19:23.5508038,0.959294802,0.517739059,1.003126888,0.374662817,34154
20.09.2015,11:19:23.5556622,0.983304146,0.51762777,1.003016198,0.388099227,34154
20.09.2015,11:19:23.5604966,0.956636085,0.517682498,1.003126888,0.371032411,34154
20.09.2015,11:19:23.5653024,0.992250241,0.517682498,1.002960853,0.371032411,34154
20.09.2015,11:19:23.5702738,0.958809472,0.517780376,1.003126888,0.378641151,34154
20.09.2015,11:19:23.5749156,0.987790531,0.517796944,1.002960853,0.377281067,34154
20.09.2015,11:19:23.5796984,0.974499564,0.517684523,1.003016198,0.384299649,34154
20.09.2015,11:19:23.5845500,0.984880615,0.517684523,1.002960853,0.384299649,34154
20.09.2015,11:19:23.5893948,0.99607434,0.517575068,1.002905508,0.372304634,34154
20.09.2015,11:19:23.5939676,0.957565188,0.517669613,1.003071543,0.394513913,34154
20.09.2015,11:19:23.5989268,0.997349165,0.517777082,1.002905508,0.365745726,34154
20.09.2015,11:19:23.6037386,0.949142583,0.517777082,1.003126888,0.365745726,34154
20.09.2015,11:19:23.6085836,0.983364498,0.517737902,1.002960853,0.38855589,34154
20.09.2015,11:19:23.6131232,0.961499719,0.517853847,1.003071543,0.37855329,34154
20.09.2015,11:19:23.6180012,0.973314167,0.517853847,1.003016198,0.37855329,34154
20.09.2015,11:19:23.6229572,0.963188969,0.51784196,1.003071543,0.370575535,34154
20.09.2015,11:19:23.6277306,0.953171961,0.517840892,1.003126888,0.388855575,34154
20.09.2015,11:19:23.6323382,0.981407803,0.517793532,1.003016198,0.379024224,34154
20.09.2015,11:19:23.6371486,0.94473095,0.517793532,1.003182233,0.379024224,34154
20.09.2015,11:19:23.6421600,0.982509397,0.517815633,1.003016198,0.368920238,34154
20.09.2015,11:19:23.6469136,0.946521906,0.51792461,1.003182233,0.381862925,34154
20.09.2015,11:19:23.6515820,0.977761275,0.51792461,1.003016198,0.381862925,34154
20.09.2015,11:19:23.6564116,0.966637814,0.517841466,1.003071543,0.378426771,34154
20.09.2015,11:19:23.6613274,0.971923672,0.517754112,1.003016198,0.377931236,34154
20.09.2015,11:19:23.6661984,0.986140667,0.517696961,1.002960853,0.376571152,34154
20.09.2015,11:19:23.6710296,0.960303937,0.517696961,1.003071543,0.376571152,34154
20.09.2015,11:19:23.6756610,0.993611225,0.517612159,1.002905508,0.392062918,34154
20.09.2015,11:19:23.6805230,0.955905529,0.517708985,1.003071543,0.371109728,34154
20.09.2015,11:19:23.6853912,1.002373572,0.517708985,1.002850163,0.371109728,34154
20.09.2015,11:19:23.6900870,0.964873602,0.517772132,1.003016198,0.379298349,34154
20.09.2015,11:19:23.6947380,0.983118403,0.517789577,1.002905508,0.384049858,34154
20.09.2015,11:19:23.6997262,0.97415796,0.517727594,1.002960853,0.387688944,34154
20.09.2015,11:19:23.7045786,0.976108355,0.517727594,1.002960853,0.387688944,34154
20.09.2015,11:19:23.7092144,0.990176855,0.517745486,1.002905508,0.370926978,34154
20.09.2015,11:19:23.7139466,0.963083694,0.517874937,1.003016198,0.380929045,34154
20.09.2015,11:19:23.7188780,0.997629123,0.517906399,1.002850163,0.378757127,34154
20.09.2015,11:19:23.7237072,0.961738544,0.517906399,1.003016198,0.378757127,34154
20.09.2015,11:19:23.7284622,0.984652705,0.517817339,1.002905508,0.389918743,34154
20.09.2015,11:19:23.7331354,0.962240649,0.517823654,1.003016198,0.379161287,34154
20.09.2015,11:19:23.7380026,0.976476962,0.517823654,1.002960853,0.379161287,34154
20.09.2015,11:19:23.7429402,0.977814876,0.51784786,1.002960853,0.371464685,34154
20.09.2015,11:19:23.7477588,0.954253585,0.517922648,1.003071543,0.390496707,34154
20.09.2015,11:19:23.7523258,0.984518693,0.51793212,1.002960853,0.381754936,34154
20.09.2015,11:19:23.7572588,0.951482579,0.51793212,1.003126888,0.381754936,34154
20.09.2015,11:19:23.7621964,0.987283489,0.518066834,1.002960853,0.369946452,34154
20.09.2015,11:19:23.7669378,0.941722889,0.518182221,1.003182233,0.38561969,34154
20.09.2015,11:19:23.7718654,0.981462977,0.518182221,1.003016198,0.38561969,34154
20.09.2015,11:19:23.7764638,0.966100609,0.518105392,1.003071543,0.377790659,34154
20.09.2015,11:19:23.7813950,0.965278666,0.518105392,1.003071543,0.375861237,34154
20.09.2015,11:19:23.7861068,0.99002336,0.518182142,1.002960853,0.37485611,34154
20.09.2015,11:19:23.7909440,0.961105197,0.518182142,1.003071543,0.37485611,34154
20.09.2015,11:19:23.7956548,0.998779121,0.518212742,1.002905508,0.391131754,34154
20.09.2015,11:19:23.8005386,0.960529669,0.518223267,1.003071543,0.371626349,34154
20.09.2015,11:19:23.8053452,0.985883058,0.518223267,1.002960853,0.371626349,34154
20.09.2015,11:19:23.8100650,0.96559081,0.518076976,1.003071543,0.378493545,34154
20.09.2015,11:19:23.8148396,0.974933703,0.51821582,1.003016198,0.378683324,34154
20.09.2015,11:19:23.8197362,0.986713492,0.518056581,1.002960853,0.382019903,34154
20.09.2015,11:19:23.8245398,0.960693099,0.518056581,1.003071543,0.382019903,34154
20.09.2015,11:19:23.8292532,0.9896742,0.517997644,1.002960853,0.37735487,34154
20.09.2015,11:19:23.8339962,0.953079878,0.517839776,1.003126888,0.376514921,34154
20.09.2015,11:19:23.8389182,0.991464348,0.517839776,1.002960853,0.376514921,34154
20.09.2015,11:19:23.8437608,0.954717812,0.517922186,1.003126888,0.3753165,34154
20.09.2015,11:19:23.8483276,0.979316312,0.517909636,1.003016198,0.385427036,34154
20.09.2015,11:19:23.8532586,0.966303316,0.517937,1.003071543,0.376265396,34154
20.09.2015,11:19:23.8581290,0.964923921,0.517937,1.003071543,0.376265396,34154
20.09.2015,11:19:23.8629392,0.96691106,0.517887535,1.003071543,0.369022157,34154
20.09.2015,11:19:23.8676626,0.946790922,0.517983228,1.003182233,0.375896381,34154
20.09.2015,11:19:23.8725388,0.986227027,0.5179001,1.003016198,0.390040044,34154
20.09.2015,11:19:23.8773632,0.937653398,0.5179001,1.003237578,0.390040044,34154
20.09.2015,11:19:23.8820850,0.983404685,0.517896943,1.003016198,0.369408744,34154
20.09.2015,11:19:23.8868896,0.959739741,0.517919044,1.003126888,0.377347841,34154
20.09.2015,11:19:23.8915960,0.966509938,0.517919044,1.003071543,0.377347841,34154
20.09.2015,11:19:23.8964184,0.966875987,0.518039774,1.003071543,0.388466698,34154
20.09.2015,11:19:23.9012878,0.954179926,0.518129232,1.003126888,0.375211068,34154
20.09.2015,11:19:23.9059534,0.985478587,0.518220795,1.003016198,0.377203749,34154
20.09.2015,11:19:23.9108474,0.950109044,0.518220795,1.003182233,0.377203749,34154
20.09.2015,11:19:23.9156556,0.995540072,0.51822003,1.002960853,0.375671458,34154
20.09.2015,11:19:23.9204782,0.956405924,0.518125357,1.003126888,0.379033755,34154
20.09.2015,11:19:23.9251810,0.986674584,0.518125357,1.002960853,0.379033755,34154
20.09.2015,11:19:23.9299364,0.975508445,0.517962227,1.003016198,0.377333783,34154
20.09.2015,11:19:23.9348340,0.973219386,0.518032741,1.003016198,0.38376519,34154
20.09.2015,11:19:23.9397196,0.986553288,0.518021116,1.002960853,0.369366571,34154
20.09.2015,11:19:23.9444714,0.964711669,0.518021116,1.003071543,0.369366571,34154
20.09.2015,11:19:23.9491358,0.998799029,0.517919332,1.002905508,0.389693979,34154
20.09.2015,11:19:23.9541448,0.949726072,0.517793037,1.003126888,0.37537976,34154
20.09.2015,11:19:23.9588882,0.987217175,0.517793037,1.002960853,0.37537976,34154
20.09.2015,11:19:23.9637278,0.952328704,0.517786723,1.003126888,0.376729301,34154
20.09.2015,11:19:23.9686522,0.963934474,0.517808521,1.003071543,0.377101831,34154
20.09.2015,11:19:23.9733842,0.970231139,0.517725106,1.003071543,0.390764283,34154
20.09.2015,11:19:23.9780538,0.959116504,0.517725106,1.003126888,0.390764283,34154
20.09.2015,11:19:23.9829072,0.975098811,0.51775247,1.003071543,0.364080868,34154
20.09.2015,11:19:23.9876916,0.948710112,0.51780825,1.003182233,0.373478454,34154
20.09.2015,11:19:23.9924564,0.983333169,0.517755898,1.003016198,0.380317534,34154
20.09.2015,11:19:23.9971796,0.947301806,0.517755898,1.003182233,0.380317534,34154
20.09.2015,11:19:24.0021248,0.98165263,0.517570189,1.003016198,0.381705947,34154
20.09.2015,11:19:24.0067462,0.957343817,0.517609129,1.003126888,0.376367315,34154
20.09.2015,11:19:24.0115916,0.96673692,0.517609129,1.003071543,0.376367315,34154
20.09.2015,11:19:24.0163252,0.989956894,0.517797167,1.002960853,0.387564075,34154
20.09.2015,11:19:24.0213230,0.957411569,0.517966038,1.003071543,0.374880711,34154
20.09.2015,11:19:24.0259522,0.996344203,0.517948146,1.002905508,0.382637058,34154
20.09.2015,11:19:24.0308542,0.956731582,0.517948146,1.003071543,0.382637058,34154
20.09.2015,11:19:24.0355398,0.994871584,0.51805269,1.002905508,0.37852166,34154
20.09.2015,11:19:24.0404802,0.961470298,0.518053695,1.003071543,0.384142671,34154
20.09.2015,11:19:24.0451788,0.995048854,0.518053695,1.002905508,0.384142671,34154
20.09.2015,11:19:24.0499950,0.978081661,0.518025278,1.002960853,0.37485611,34154
20.09.2015,11:19:24.0549178,0.976698269,0.517902141,1.002960853,0.384035801,34154
20.09.2015,11:19:24.0597082,0.990101669,0.517960074,1.002905508,0.3714682,34154
20.09.2015,11:19:24.0645412,0.967524904,0.517960074,1.003016198,0.3714682,34154
20.09.2015,11:19:24.0694216,0.991120939,0.517929394,1.002905508,0.391056833,34154
20.09.2015,11:19:24.0741240,0.958205439,0.517840988,1.003071543,0.376223223,34154
20.09.2015,11:19:24.0789334,0.981197243,0.517840988,1.002960853,0.376223223,34154
20.09.2015,11:19:24.0837112,0.960220281,0.517777841,1.003071543,0.373727978,34154
20.09.2015,11:19:24.0886078,0.969350662,0.517861144,1.003016198,0.376838249,34154
20.09.2015,11:19:24.0933206,0.974073799,0.517828183,1.003016198,0.391538469,34154
20.09.2015,11:19:24.0979878,0.962294808,0.517828183,1.003071543,0.391538469,34154
20.09.2015,11:19:24.1029530,0.986036534,0.517814501,1.002960853,0.371032411,34154
20.09.2015,11:19:24.1077924,0.948190668,0.517702941,1.003126888,0.374163767,34154
20.09.2015,11:19:24.1123418,0.997511809,0.517702941,1.002905508,0.374163767,34154
20.09.2015,11:19:24.1171902,0.95853629,0.517784315,1.003071543,0.381828739,34154
20.09.2015,11:19:24.1221282,0.985884083,0.517712397,1.002905508,0.384356732,34154
20.09.2015,11:19:24.1269734,0.972315172,0.517780807,1.002960853,0.380212101,34154
20.09.2015,11:19:24.1316568,0.970653515,0.517780807,1.002960853,0.380212101,34154
20.09.2015,11:19:24.1364724,0.984404579,0.517712397,1.002905508,0.377671168,34154
20.09.2015,11:19:24.1413388,0.957949916,0.517845357,1.003016198,0.376708215,34154
20.09.2015,11:19:24.1462024,0.999512432,0.517816957,1.002850163,0.393871731,34154
20.09.2015,11:19:24.1510140,0.963243376,0.517816957,1.003016198,0.393871731,34154
20.09.2015,11:19:24.1556542,0.995804473,0.517995873,1.002850163,0.379590047,34154
20.09.2015,11:19:24.1604994,0.962097937,0.518062178,1.003016198,0.373875584,34154
20.09.2015,11:19:24.1653984,0.987137027,0.518062178,1.002905508,0.373875584,34154
20.09.2015,11:19:24.1701422,0.975550021,0.518183975,1.002960853,0.388142039,34154
20.09.2015,11:19:24.1749248,0.964995117,0.518127143,1.003016198,0.383403203,34154
20.09.2015,11:19:24.1797190,0.992922099,0.518197657,1.002905508,0.374596042,34154
20.09.2015,11:19:24.1845768,0.956647785,0.518197657,1.003071543,0.374596042,34154
20.09.2015,11:19:24.1893062,0.990050681,0.518258971,1.002905508,0.376651984,34154
20.09.2015,11:19:24.1939876,0.956973708,0.518322644,1.003071543,0.387061033,34154
20.09.2015,11:19:24.1989140,0.989260909,0.518322644,1.002905508,0.387061033,34154
20.09.2015,11:19:24.2037874,0.966812217,0.518294228,1.003016198,0.37402319,34154
20.09.2015,11:19:24.2085176,0.96707369,0.518248972,1.003016198,0.381849825,34154
20.09.2015,11:19:24.2133488,0.981184252,0.518229502,1.002960853,0.37679959,34154
20.09.2015,11:19:24.2180112,0.955115137,0.518229502,1.003071543,0.37679959,34154
20.09.2015,11:19:24.2229264,0.980907431,0.518084295,1.002960853,0.384635011,34154
20.09.2015,11:19:24.2277442,0.946264606,0.518107449,1.003126888,0.374237571,34154
20.09.2015,11:19:24.2323380,0.98653865,0.518107449,1.002960853,0.374237571,34154
20.09.2015,11:19:24.2371656,0.952281984,0.51815481,1.003126888,0.380623289,34154
20.09.2015,11:19:24.2421546,0.971657561,0.518244236,1.003016198,0.374163767,34154
20.09.2015,11:19:24.2469512,0.970426571,0.518114211,1.003016198,0.3900008,34154
20.09.2015,11:19:24.2515252,0.968807171,0.518114211,1.003016198,0.3900008,34154
20.09.2015,11:19:24.2564500,0.993912552,0.518057378,1.002905508,0.374139166,34154
20.09.2015,11:19:24.2613968,0.964466819,0.518028962,1.003016198,0.3753165,34154
